Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Contaminant	Marked as	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Razor Peptides	"Abundances (Normalized): F1: 126, Sample, A1, n/a"	"Abundances (Normalized): F1: 127N, Sample, A2, n/a"	"Abundances (Normalized): F1: 127C, Sample, A3, n/a"	"Abundances (Normalized): F1: 128N, Sample, A4, n/a"	"Abundances (Normalized): F1: 128C, Sample, A5, n/a"	"Abundances (Normalized): F1: 129N, Sample, n/a, B1"	"Abundances (Normalized): F1: 129C, Sample, n/a, B2"	"Abundances (Normalized): F1: 130N, Sample, n/a, B3"	"Abundances (Normalized): F1: 130C, Sample, n/a, B4"	"Abundances (Normalized): F1: 131, Sample, n/a, B5"	"Abundance: F1: 126, Sample, A1, n/a"	"Abundance: F1: 127N, Sample, A2, n/a"	"Abundance: F1: 127C, Sample, A3, n/a"	"Abundance: F1: 128N, Sample, A4, n/a"	"Abundance: F1: 128C, Sample, A5, n/a"	"Abundance: F1: 129N, Sample, n/a, B1"	"Abundance: F1: 129C, Sample, n/a, B2"	"Abundance: F1: 130N, Sample, n/a, B3"	"Abundance: F1: 130C, Sample, n/a, B4"	"Abundance: F1: 131, Sample, n/a, B5"	"Found in Sample: [S1] F1: 126, Sample, A1, n/a"	"Found in Sample: [S2] F1: 127N, Sample, A2, n/a"	"Found in Sample: [S3] F1: 127C, Sample, A3, n/a"	"Found in Sample: [S4] F1: 128N, Sample, A4, n/a"	"Found in Sample: [S5] F1: 128C, Sample, A5, n/a"	"Found in Sample: [S6] F1: 129N, Sample, n/a, B1"	"Found in Sample: [S7] F1: 129C, Sample, n/a, B2"	"Found in Sample: [S8] F1: 130N, Sample, n/a, B3"	"Found in Sample: [S9] F1: 130C, Sample, n/a, B4"	"Found in Sample: [S10] F1: 131, Sample, n/a, B5"	Modifications
FALSE	High	IsMasterProtein	Q96RK4-2	Isoform 2 of Bardet-Biedl syndrome 4 protein OS=Homo sapiens GN=BBS4	0	FALSE	Human	18.067	9	4	4	4	1	527	59	7.71	13.61	4	0	270.6	739.6	245.8	328.8	336.2	626.7	636.3	301.9	299.2	286.3	270.6	626.8	217.9	287.3	229.3	483.3	529	251.8	276.5	246.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	E9KL23	Epididymis secretory sperm binding protein Li 44a OS=Homo sapiens GN=SERPINA1 PE=2 SV=1	0	FALSE	Human	415.406	62	24	523	24	1	418	46.7	5.59	1797.28	24	0	42099.7	41199.4	15700.3	22166.4	17365.7	29055.9	27009.5	41496.6	17664.9	48443.6	42099.7	34912.8	13917.9	19367.8	11841.9	22406.9	22453.2	34604.6	16324.2	41783.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	B4DUV1	Fibulin-1 OS=Homo sapiens PE=2 SV=1	0	FALSE	Human	178.006	39	17	88	5	1	641	70.1	5.26	210.11	17	15	3557.1	2213.6	2691.7	2929.8	2235.2	1852.5	2898.9	2416.1	3139.8	2930.9	3557.1	1875.8	2386.1	2559.9	1524.2	1428.6	2409.9	2014.9	2901.5	2527.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A024R472	"Transmembrane BAX inhibitor motif containing 1, isoform CRA_a OS=Homo sapiens GN=TMBIM1 PE=3 SV=1"	0	FALSE	Human	20.12	5	2	26	2	1	311	34.6	7.72	87.63	2	0	1084	945.3	1890.2	1809.3	2442.5	885.7	1783.3	2173.2	1943.4	1900.2	1084	801.1	1675.6	1580.9	1665.6	683	1482.5	1812.3	1795.9	1639	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O94887	"FERM, RhoGEF and pleckstrin domain-containing protein 2 OS=Homo sapiens GN=FARP2 PE=1 SV=3"	0	FALSE	Human	13.848	6	4	5	4	1	1054	119.8	8.79	8.57	4	0	61.3	69.3	53.6	69.1	64.5	69.1	67.6	73.5	71.1	80.2	61.3	58.8	47.5	60.4	44	53.3	56.2	61.3	65.7	69.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q8N697	Solute carrier family 15 member 4 OS=Homo sapiens GN=SLC15A4 PE=1 SV=1	0	FALSE	Human	10.397	4	2	5	2	1	577	62	9	12.08	2	0	158.9	198.9	169.7	240.8	224.4	160.8	193.9	160.3	185	187.2	158.9	168.6	150.5	210.4	153	124	161.2	133.7	171	161.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A0C4ZLW1	CDK5RAP2 protein OS=Homo sapiens GN=CDK5RAP2 PE=2 SV=1	0.005	FALSE	Human	4.277	1	2	2	2	1	1893	214.9	5.58	3.01	2	0	184.2	186.8	127.8	140.7	123.1	216.6	126.3	130.4	120.2	107.4	184.2	158.3	113.3	123	84	167	105	108.8	111.1	92.6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A024R0L2	Uncharacterized protein OS=Homo sapiens GN=MGC20255 PE=4 SV=1	0.004	FALSE	Human	4.645	5	1	1	1	1	397	44.7	4.81	3.3	1	0	44.3	43.6	27.9	39.7	37.9	34.5	27.7	31.6	36.5	28.4	44.3	37	24.7	34.7	25.8	26.6	23	26.3	33.7	24.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q6Y1H2	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2 OS=Homo sapiens GN=HACD2 PE=1 SV=1	0	FALSE	Human	27.651	15	4	10	4	1	254	28.4	9.55	29.51	4	0	497.4	500.7	377.3	820.3	649.7	825.7	425.7	831	389.2	816.5	497.4	424.3	334.5	716.8	443	636.7	353.9	693	359.7	704.3	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q8NFH9	MLL/SEPTIN6 fusion protein (Fragment) OS=Homo sapiens PE=2 SV=1	0	FALSE	Human	126.01	28	13	82	4	1	559	63.1	8.02	218.8	13	0	236.8	568.5	242.6	708.5	427.3	579.4	373.7	320.6	441.8	420.1	236.8	481.7	215	619	291.4	446.8	310.7	267.4	408.2	362.4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P63172	Dynein light chain Tctex-type 1 OS=Homo sapiens GN=DYNLT1 PE=1 SV=1	0	FALSE	Human	8.159	14	1	3	1	1	113	12.4	5.08	12.42	1	0	158.6	145.2	110.5	178.8	223.1	161.5	178	168.5	164.7	194.9	158.6	123.1	98	156.2	152.1	124.5	148	140.5	152.2	168.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A7DWG6	MHC class II antigen (Fragment) OS=Homo sapiens GN=HLA-DRB1 PE=4 SV=1	0	FALSE	Human	23.786	53	6	29	1	1	89	10.9	5.25	98.15	6	0																					High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9NRX5	Serine incorporator 1 OS=Homo sapiens GN=SERINC1 PE=1 SV=1	0	FALSE	Human	14.01	4	1	10	1	1	453	50.5	5.85	27.52	1	0	415.6	579.4	494.9	482.1	742.7	581.5	457.6	470	486.3	441.6	415.6	491	438.7	421.2	506.5	448.4	380.4	391.9	449.4	380.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q16513	Serine/threonine-protein kinase N2 OS=Homo sapiens GN=PKN2 PE=1 SV=1	0	FALSE	Human	30.127	8	7	14	5	1	984	112	6.3	34.1	7	1	484.6	610.9	477.3	470.1	531.8	589.2	466.5	499.8	613.1	491	484.6	517.7	423.1	410.8	362.7	454.3	387.8	416.8	566.5	423.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9Y5J1	U3 small nucleolar RNA-associated protein 18 homolog OS=Homo sapiens GN=UTP18 PE=1 SV=3	0	FALSE	Human	14.969	9	4	7	4	1	556	62	8.76	14.94	4	0	259.2	223.4	171.4	198.3	313.8	257	144.5	263.5	213.1	254.9	259.2	189.3	151.9	173.2	214	198.2	120.1	219.8	196.9	219.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A8QI98	DIS3 OS=Homo sapiens PE=2 SV=1	0	FALSE	Human	27.845	14	9	14	9	1	958	109	7.14	18.76	9	0	332.7	498.2	302.1	407.9	525.3	393.4	308.2	348.5	465.6	380.1	332.7	422.1	267.8	356.4	358.2	303.3	256.2	290.6	430.3	327.8	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A0A0MR05	Target of rapamycin complex subunit LST8 OS=Homo sapiens GN=MLST8 PE=1 SV=1	0.007	FALSE	Human	3.698	4	1	1	1	1	327	36	6.64	2.9	1	0	19.1	31.9	21.9	24.7	24.6	26.4	21.1	27.3	22.7	18.4	19.1	27	19.4	21.5	16.8	20.4	17.5	22.8	21	15.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q04759	Protein kinase C theta type OS=Homo sapiens GN=PRKCQ PE=1 SV=3	0	FALSE	Human	11.571	6	4	5	2	1	706	81.8	7.61	12.54	4	0	47.9	47.6	36.1	75.1	57	56.8	86.5	54.4	70.8	48.9	47.9	40.3	32	65.6	38.9	43.8	71.9	45.3	65.4	42.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	I3L448	ATP synthase mitochondrial F1 complex assembly factor 1 OS=Homo sapiens GN=ATPAF1 PE=1 SV=1	0	FALSE	Human	19.208	13	4	6	4	1	351	38.8	6.1	17.35	4	0	229.2	369.9	254.4	263.8	295.1	361.1	265.1	235.7	258.5	225.7	229.2	313.5	225.5	230.5	201.2	278.5	220.4	196.5	238.9	194.6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9Y221	60S ribosome subunit biogenesis protein NIP7 homolog OS=Homo sapiens GN=NIP7 PE=1 SV=1	0	FALSE	Human	11.969	22	3	6	3	1	180	20.4	8.51	12.26	3	0	244	195.5	234	238.1	232.3	192.9	290.5	238.5	240.5	228.4	244	165.7	207.4	208	158.4	148.8	241.5	198.9	222.2	197	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q07283	Trichohyalin OS=Homo sapiens GN=TCHH PE=1 SV=2	0.001	FALSE	Human	5.952	2	3	3	3	1	1943	253.8	5.78	2.64	3	0																					High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q96A33	Coiled-coil domain-containing protein 47 OS=Homo sapiens GN=CCDC47 PE=1 SV=1	0	FALSE	Human	107.288	36	16	64	16	1	483	55.8	4.87	180.35	16	0	2936.3	3697.7	2684.9	4262.4	3251.9	4030.8	2356.5	3069.6	3608.3	3257.5	2936.3	3133.5	2380.1	3724.3	2217.5	3108.4	1959	2559.7	3334.5	2809.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P08238	Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4	0	FALSE	Human	520.048	60	42	620	23	1	724	83.2	5.03	1959.29	42	25	47259.9	42985.8	36600.1	27168.2	31119.4	47393.3	28404.3	40896.1	25093.9	41497.9	47259.9	36426.6	32445	23738.1	21220.9	36548.1	23612.7	34103.8	23189.4	35792.4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q86W42	THO complex subunit 6 homolog OS=Homo sapiens GN=THOC6 PE=1 SV=1	0	FALSE	Human	11.597	11	3	4	3	1	341	37.5	7.43	7.06	3	0	136.5	110.9	140.9	90.5	144.5	105.5	82.8	119.1	112.1	83.8	136.5	94	124.9	79	98.6	81.4	68.8	99.3	103.6	72.3	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	B4DLV7	Rab GDP dissociation inhibitor OS=Homo sapiens PE=2 SV=1	0	FALSE	Human	193.729	71	27	155	19	1	449	51.1	8.18	470.97	27	9	10347.3	12633.9	9506.7	9087.2	9096	11902.9	14143.1	11758	7741.4	12184.8	10347.3	10706.1	8427.4	7939.9	6202.7	9179.1	11757.3	9805.1	7153.9	10509.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q59F93	"Glutamate receptor, ionotropic, AMPA 2 variant (Fragment) OS=Homo sapiens PE=2 SV=1"	0	FALSE	Human	9.063	5	4	6	4	1	911	102.3	8.47	4.47	4	0	153.2	495.2	129.6	253.2	144.7	671	358.3	120.3	176.5	156.5	153.2	419.7	114.9	221.2	98.6	517.4	297.8	100.3	163.1	134.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A0A0MQS1	Pyrroline-5-carboxylate reductase OS=Homo sapiens GN=PYCR3 PE=1 SV=1	0	FALSE	Human	15.646	18	4	7	4	1	286	29.9	8.1	16.13	4	0	258.6	336.9	323.3	352.5	266.4	317.2	394.2	264.7	304.6	251.1	258.6	285.5	286.6	308	181.6	244.7	327.7	220.8	281.5	216.6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q14694-2	Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens GN=USP10	0	FALSE	Human	20.471	7	5	9	5	1	846	92.5	5.69	23.57	5	0	584.9	578.8	500.7	433.2	431.3	521.5	480.2	407.8	407.2	415.6	584.9	490.4	443.9	378.5	294.1	402.2	399.2	340.1	376.3	358.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P35240	Merlin OS=Homo sapiens GN=NF2 PE=1 SV=1	0	FALSE	Human	10.006	4	3	6	3	1	595	69.6	6.47	8.55	3	0	231.6	190.3	194.7	212.3	337.8	180.4	206	233.4	274.6	247.8	231.6	161.3	172.6	185.5	230.4	139.1	171.3	194.6	253.8	213.8	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A0S2Z4R4	Hepatocyte growth factor-regulated tyrosine kinase substrate isoform 1 (Fragment) OS=Homo sapiens GN=HGS PE=2 SV=1	0	FALSE	Human	57.843	19	15	38	15	1	777	86.1	6.16	69.3	15	0	2128.3	2667.2	1987.9	2601	2216.8	2610.1	2038.7	2581.2	2742.7	2443.5	2128.3	2260.2	1762.2	2272.6	1511.7	2012.8	1694.8	2152.5	2534.5	2107.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q96JC1	Vam6/Vps39-like protein OS=Homo sapiens GN=VPS39 PE=1 SV=2	0	FALSE	Human	34.748	12	7	13	7	1	886	101.7	6.99	36.63	7	0	380.2	541.2	383.4	540.1	428	512.6	516.7	366.8	369.3	369.8	380.2	458.6	339.9	471.9	291.9	395.3	429.5	305.9	341.3	318.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A087WXW9	Collagen alpha-1(V) chain OS=Homo sapiens GN=COL5A1 PE=1 SV=1	0	FALSE	Human	111.495	11	15	61	2	1	1838	183.5	5.07	162.28	15	16	1514.2	1696.4	1393.9	4891.7	2923.4	1987.3	2075.3	2539.9	3503.2	3897.6	1514.2	1437.5	1235.7	4274.1	1993.5	1532.6	1725.2	2118.1	3237.3	3361.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q59EJ5	Glutathione S-transferase (Fragment) OS=Homo sapiens PE=2 SV=1	0	FALSE	Human	47.299	35	9	43	8	1	231	27.2	6.02	120.07	9	1	1460	2338.9	1136.1	1246	1251	1919.3	5713.9	1225.3	1120.6	920.3	1460	1982	1007.1	1088.7	853.1	1480.1	4750	1021.8	1035.6	793.8	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	B2R4D5	Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens PE=2 SV=1	0	FALSE	Human	45.794	21	4	61	4	1	178	20.5	8.59	133.3	4	0	2372.3	2164.2	2433.7	3612	3450.9	1896	2697.2	4095.3	2859	3917.5	2372.3	1833.9	2157.4	3156	2353.2	1462.2	2242.2	3415.1	2642	3378.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A140VJT8	Testicular tissue protein Li 164 OS=Homo sapiens PE=2 SV=1	0	FALSE	Human	188.448	57	18	127	18	1	461	49.9	4.82	380.75	18	0	8990.4	8993.7	9938.8	7156.3	7225.1	9201.5	7197.6	9301.8	5607.6	8453.1	8990.4	7621.4	8810.5	6252.8	4926.9	7095.9	5983.4	7756.9	5182	7290.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9BXJ4-3	Isoform 3 of Complement C1q tumor necrosis factor-related protein 3 OS=Homo sapiens GN=C1QTNF3	0	FALSE	Human	8.239	4	1	3	1	1	319	35.2	7.17	4.88	1	0	18.3	18	6	19.2	17.3	19.2	13.7	16.6	17.1	36.5	18.3	15.2	5.3	16.8	11.8	14.8	11.4	13.9	15.8	31.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9UMS4	Pre-mRNA-processing factor 19 OS=Homo sapiens GN=PRPF19 PE=1 SV=1	0	FALSE	Human	176.886	47	14	133	14	1	504	55.1	6.61	306.44	14	0	6945.7	7487.6	5398.8	4748.2	4535.5	7662.9	3718.3	4077	4506.3	4173.6	6945.7	6345.1	4785.9	4148.7	3092.9	5909.4	3091.1	3399.9	4164.3	3599.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A024R2K4	"Leucine rich repeat (In FLII) interacting protein 2, isoform CRA_b OS=Homo sapiens GN=LRRFIP2 PE=4 SV=1"	0	FALSE	Human	33.679	8	6	15	5	1	742	84.1	6.98	44.96	6	0	626.2	721.7	447.6	497.1	682.1	794.6	581.5	503.5	560	463.4	626.2	611.6	396.8	434.3	465.1	612.8	483.4	419.8	517.5	399.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P41226	Ubiquitin-like modifier-activating enzyme 7 OS=Homo sapiens GN=UBA7 PE=1 SV=2	0	FALSE	Human	12.676	4	2	4	2	1	1012	111.6	6.04	8.61	2	0	51.7	100	52.3	137	111.2	103.8	82.9	109.8	102	181	51.7	84.7	46.4	119.7	75.8	80.1	69	91.6	94.2	156.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	E9PEJ6	Phospholipid-transporting ATPase OS=Homo sapiens GN=ATP11A PE=1 SV=1	0	FALSE	Human	19.359	5	4	11	3	1	1191	135.8	6.77	24.84	4	0	267	301.7	239.9	288.2	279.6	298.9	260.4	264.5	230.6	236.5	267	255.7	212.7	251.8	190.6	230.5	216.4	220.6	213.1	204	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	B2R4Q7	Mitochondrial pyruvate carrier OS=Homo sapiens PE=2 SV=1	0	FALSE	Human	21.665	30	4	22	4	1	127	14.3	10.43	46.52	4	0	894.1	1554.1	935	1308.6	1641.3	2026.9	1339.3	926.6	1571.7	1295.3	894.1	1316.9	828.9	1143.4	1119.2	1563.1	1113.3	772.7	1452.4	1117.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q86VZ5	Phosphatidylcholine:ceramide cholinephosphotransferase 1 OS=Homo sapiens GN=SGMS1 PE=1 SV=2	0.004	FALSE	Human	4.567	4	1	1	1	1	419	49.2	8.4	3.28	1	0	14.3	12.4	10.5	14.5	16.1	8.6	6.7	14.8	14.6	8.5	14.3	10.5	9.3	12.6	11	6.6	5.5	12.3	13.5	7.3	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O75942	Major prion protein OS=Homo sapiens GN=PRNP PE=3 SV=2	0	FALSE	Human	31.455	18	5	29	5	1	285	30.7	9	69.44	5	0	664.7	2147.4	1046.8	1573.2	938.5	3375.9	1504.8	675.1	937.9	829.6	664.7	1819.7	928	1374.6	639.9	2603.4	1251	562.9	866.7	715.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A0U2ZQU7	E-cadherin 1 OS=Homo sapiens GN=CDH1 PE=4 SV=1	0	FALSE	Human	196.97	27	19	124	17	1	882	97.4	4.73	322.73	19	2	10087.8	5231.5	6600.2	2382.9	5284	4932.2	2685.5	8564	4883.6	4774.4	10087.8	4433.2	5850.9	2082.1	3603.3	3803.6	2232.4	7141.6	4512.9	4118	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	E5KND7	"Elongation factor G, mitochondrial OS=Homo sapiens GN=GFM1 PE=3 SV=1"	0	FALSE	Human	93.875	30	19	53	19	1	751	83.4	7.01	142.24	19	0	2681.3	4407.9	2557.4	2779.1	3553.7	4409	2509.9	3446.5	3820.3	3413.9	2681.3	3735.3	2267.1	2428.2	2423.3	3400.1	2086.5	2874.1	3530.3	2944.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9UKK3	Poly [ADP-ribose] polymerase 4 OS=Homo sapiens GN=PARP4 PE=1 SV=3	0	FALSE	Human	96.503	12	16	46	16	1	1724	192.5	5.66	129.48	16	0	1597.2	1497.3	1652.3	2209.1	1955.4	1299.4	1788.5	2282.5	2315	2102.4	1597.2	1268.8	1464.7	1930.2	1333.4	1002.1	1486.8	1903.4	2139.3	1813.3	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O60220	Mitochondrial import inner membrane translocase subunit Tim8 A OS=Homo sapiens GN=TIMM8A PE=1 SV=1	0.001	FALSE	Human	7.042	23	2	3	2	1	97	11	5.16	4.8	2	0	320.1	235.5	231.9	184.2	300.9	205.3	227.6	276.7	356.8	304	320.1	199.5	205.5	160.9	205.2	158.3	189.2	230.7	329.7	262.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	E9PGC8	Microtubule-associated protein 1A OS=Homo sapiens GN=MAP1A PE=1 SV=1	0	FALSE	Human	65.791	7	16	33	15	1	3041	331.1	4.93	80.42	16	0	1148.1	1505.5	1132.5	1363.9	891.3	1540	1796.6	996.3	936.4	999	1148.1	1275.8	1003.9	1191.7	607.8	1187.6	1493.5	830.9	865.4	861.6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q96P47-4	"Isoform 4 of Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens GN=AGAP3"	0	FALSE	Human	7.995	4	3	5	3	1	911	97.9	7.96	9.34	3	0	151.1	233.4	144.8	249.6	141.9	244.5	252.5	136	174.6	146.9	151.1	197.8	128.3	218.1	96.8	188.5	209.9	113.4	161.3	126.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	B9EG90	Topoisomerase (DNA) I OS=Homo sapiens GN=TOP1 PE=2 SV=1	0	FALSE	Human	133.437	28	20	88	20	1	765	90.6	9.31	256.12	20	0	7694.7	8609.5	6445.5	10136	6720.4	9234.1	4765.8	6161.2	7393.5	6044.8	7694.7	7295.8	5713.7	8856.3	4582.7	7121	3961.9	5137.9	6832.3	5213.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P02753	Retinol-binding protein 4 OS=Homo sapiens GN=RBP4 PE=1 SV=3	0	FALSE	Human	100.103	58	7	95	7	1	201	23	6.07	237.33	7	0	1998.9	5334	1755.6	1883.8	1637.9	5907.1	1481.3	1762	1557.1	1650	1998.9	4520.1	1556.3	1645.9	1116.9	4555.3	1231.4	1469.4	1438.9	1423.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9UQP3	Tenascin-N OS=Homo sapiens GN=TNN PE=1 SV=2	0	FALSE	Human	42.2	13	11	18	11	1	1299	143.9	5.63	37.05	11	0	331.8	461.6	875.5	558.1	368.4	726.1	333.1	392	424.8	425.7	331.8	391.1	776.1	487.6	251.2	560	276.9	326.9	392.5	367.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A4D105	"Replication protein A3, 14kDa OS=Homo sapiens GN=RPA3 PE=2 SV=1"	0	FALSE	Human	32.111	53	4	14	4	1	121	13.6	5.08	42.6	4	0	1187.3	1256	1027.6	815.2	606.9	1125.8	836.8	710.2	757.6	770.3	1187.3	1064.4	911	712.3	413.8	868.2	695.6	592.2	700.1	664.4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q8TE63	Immunglobulin light chain variable region (Fragment) OS=Homo sapiens PE=2 SV=1	0.002	FALSE	Human	5.107	15	2	4	1	1	110	11.5	8.91	7.29	2	0	456.1	361.8	283.3	411	216.4	301.3	324.3	459.3	299.6	609.4	456.1	306.6	251.1	359.1	147.6	232.4	269.6	383.1	276.8	525.6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A068F7M9	FH1/FH2 domain-containing protein 1 variant OS=Homo sapiens GN=FHOD1 PE=2 SV=1	0.002	FALSE	Human	5.133	2	2	4	2	1	1190	129.2	6.37	6.89	2	0																					High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A1S5QR64	MHC class I antigen (Fragment) OS=Homo sapiens GN=HLA-C PE=3 SV=1	0	FALSE	Human	8.235	10	1	12	1	1	181	21.2	6.8	19.17	1	0	170.9	95.6	103.1	99.5	151.3	102.9	137.5	113.2	137	95.5	170.9	81	91.4	87	103.2	79.3	114.3	94.4	126.6	82.4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q8NE01	Metal transporter CNNM3 OS=Homo sapiens GN=CNNM3 PE=1 SV=1	0	FALSE	Human	22.325	12	6	9	5	1	707	76.1	6.09	18.17	6	1	355.9	384.2	265	337.2	865.5	362.7	255.2	432.6	379	330.6	355.9	325.6	235	294.6	590.2	279.7	212.1	360.7	350.2	285.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q96RT1-8	Isoform 8 of Erbin OS=Homo sapiens GN=ERBIN	0	FALSE	Human	25.79	5	6	16	6	1	1419	158.9	5.63	31.08	6	0	599.9	561.2	536.1	647	556.2	598.8	523.1	479.4	587.4	532.9	599.9	475.5	475.3	565.3	379.3	461.8	434.8	399.8	542.9	459.6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9H7Z6-2	Isoform 2 of Histone acetyltransferase KAT8 OS=Homo sapiens GN=KAT8	0.009	FALSE	Human	3.3	6	2	4	2	1	467	53.1	8.02	0	2	0	83.9	71.4	65.9	94.4	45	71.9	66.4	57.9	37.9	36.8	83.9	60.5	58.5	82.5	30.7	55.4	55.2	48.3	35	31.8	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O14561	"Acyl carrier protein, mitochondrial OS=Homo sapiens GN=NDUFAB1 PE=1 SV=3"	0	FALSE	Human	58.234	15	3	72	3	1	156	17.4	4.93	199.94	3	0	2866.6	4894.5	2451.1	3746	5262.3	5400.6	2577.6	3909.7	4344.7	4419.9	2866.6	4147.7	2172.8	3273.1	3588.4	4164.8	2142.8	3260.3	4014.9	3812.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q14011	Cold-inducible RNA-binding protein OS=Homo sapiens GN=CIRBP PE=1 SV=1	0	FALSE	Human	34.188	26	4	22	4	1	172	18.6	9.51	82.48	4	0	6935.5	3925.2	3388.1	817.8	884.1	11246.3	1978.2	709.8	692.2	691.6	6935.5	3326.2	3003.4	714.5	602.9	8672.7	1644.5	591.9	639.7	596.5	High	High	High	High	High	High	High	High	High	High	
