Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Contaminant	Marked as	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Razor Peptides	"Abundance Ratio: (F1, 126) / (F1, 131)"	"Abundance Ratio: (F1, 127N) / (F1, 131)"	"Abundance Ratio: (F1, 127C) / (F1, 131)"	"Abundance Ratio: (F1, 128N) / (F1, 131)"	"Abundance Ratio: (F1, 128C) / (F1, 131)"	"Abundance Ratio: (F1, 129N) / (F1, 131)"	"Abundance Ratio: (F1, 129C) / (F1, 131)"	"Abundance Ratio: (F1, 130N) / (F1, 131)"	"Abundance Ratio: (F1, 130C) / (F1, 131)"	"Abundances (Normalized): F1: 126, Sample, CON1, n/a, n/a, n/a"	"Abundances (Normalized): F1: 127N, Sample, CON2, n/a, n/a, n/a"	"Abundances (Normalized): F1: 127C, Sample, CON3, n/a, n/a, n/a"	"Abundances (Normalized): F1: 128N, Sample, n/a, T24h-1, n/a, n/a"	"Abundances (Normalized): F1: 128C, Sample, n/a, T24h-2, n/a, n/a"	"Abundances (Normalized): F1: 129N, Sample, n/a, T24h-3, n/a, n/a"	"Abundances (Normalized): F1: 129C, Sample, n/a, n/a, T48h-1, n/a"	"Abundances (Normalized): F1: 130N, Sample, n/a, n/a, T48h-2, n/a"	"Abundances (Normalized): F1: 130C, Sample, n/a, n/a, T48h-3, n/a"	"Abundances (Normalized): F1: 131, Sample, n/a, n/a, n/a, GIS"	"Abundance: F1: 126, Sample, CON1, n/a, n/a, n/a"	"Abundance: F1: 127N, Sample, CON2, n/a, n/a, n/a"	"Abundance: F1: 127C, Sample, CON3, n/a, n/a, n/a"	"Abundance: F1: 128N, Sample, n/a, T24h-1, n/a, n/a"	"Abundance: F1: 128C, Sample, n/a, T24h-2, n/a, n/a"	"Abundance: F1: 129N, Sample, n/a, T24h-3, n/a, n/a"	"Abundance: F1: 129C, Sample, n/a, n/a, T48h-1, n/a"	"Abundance: F1: 130N, Sample, n/a, n/a, T48h-2, n/a"	"Abundance: F1: 130C, Sample, n/a, n/a, T48h-3, n/a"	"Abundance: F1: 131, Sample, n/a, n/a, n/a, GIS"	"Abundances Count: F1: 126, Sample, CON1, n/a, n/a, n/a"	"Abundances Count: F1: 127N, Sample, CON2, n/a, n/a, n/a"	"Abundances Count: F1: 127C, Sample, CON3, n/a, n/a, n/a"	"Abundances Count: F1: 128N, Sample, n/a, T24h-1, n/a, n/a"	"Abundances Count: F1: 128C, Sample, n/a, T24h-2, n/a, n/a"	"Abundances Count: F1: 129N, Sample, n/a, T24h-3, n/a, n/a"	"Abundances Count: F1: 129C, Sample, n/a, n/a, T48h-1, n/a"	"Abundances Count: F1: 130N, Sample, n/a, n/a, T48h-2, n/a"	"Abundances Count: F1: 130C, Sample, n/a, n/a, T48h-3, n/a"	"Abundances Count: F1: 131, Sample, n/a, n/a, n/a, GIS"	"Found in Sample: [S1] F1: 126, Sample, CON1, n/a, n/a, n/a"	"Found in Sample: [S2] F1: 127N, Sample, CON2, n/a, n/a, n/a"	"Found in Sample: [S3] F1: 127C, Sample, CON3, n/a, n/a, n/a"	"Found in Sample: [S4] F1: 128N, Sample, n/a, T24h-1, n/a, n/a"	"Found in Sample: [S5] F1: 128C, Sample, n/a, T24h-2, n/a, n/a"	"Found in Sample: [S6] F1: 129N, Sample, n/a, T24h-3, n/a, n/a"	"Found in Sample: [S7] F1: 129C, Sample, n/a, n/a, T48h-1, n/a"	"Found in Sample: [S8] F1: 130N, Sample, n/a, n/a, T48h-2, n/a"	"Found in Sample: [S9] F1: 130C, Sample, n/a, n/a, T48h-3, n/a"	"Found in Sample: [S10] F1: 131, Sample, n/a, n/a, n/a, GIS"	Modifications
FALSE	High	IsMasterProtein	Q9H649	Putative methyltransferase NSUN3 OS=Homo sapiens GN=NSUN3 PE=2 SV=1	0	FALSE	Human	26.963	26	6	6	6	1	340	38.2	8.87	22.44	6	0	1.059	1.004	1.019	1.13	0.943	1.096	1.063	1.016	1.039	368.9	349.7	354.8	393.4	328.5	381.6	370	354	361.7	348.3	368.9	342.8	348.3	389.4	298.5	378	349.1	317.6	342.4	310.6	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9H6K4	Optic atrophy 3 protein OS=Homo sapiens GN=OPA3 PE=1 SV=1	0	FALSE	Human	26.957	43	7	12	5	1	179	20	8.91	35.24	7	2	1.025	0.994	1.032	1.192	0.971	1.033	1.053	0.909	0.947	2314.5	2244.5	2330.5	2691.3	2192.8	2332.9	2378.7	2053.6	2138.1	2258.5	2314.5	2200.2	2287.8	2664.2	1992.5	2310.9	2243.8	1842.4	2024	2014.3	7	7	7	7	7	7	7	7	7	7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9BQI0	Allograft inflammatory factor 1-like OS=Homo sapiens GN=AIF1L PE=1 SV=1	0	FALSE	Human	26.95	31	5	13	5	1	150	17.1	7.2	42.07	5	0	0.982	1.01	0.968	0.912	1.102	0.978	0.947	1.081	1.093	2649.6	2724.8	2611.1	2459.7	2972.5	2636.6	2552.6	2915.4	2946.5	2696.8	2649.6	2671	2563.2	2434.9	2701.1	2611.7	2407.9	2615.5	2789.3	2405.2	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O60921	Checkpoint protein HUS1 OS=Homo sapiens GN=HUS1 PE=1 SV=1	0	FALSE	Human	26.948	24	5	9	5	1	280	31.7	6.84	32.06	5	0	1.032	0.969	0.986	0.958	1.023	0.933	0.982	0.995	1.01	848.7	797.1	811.1	787.8	841	767.2	807.5	818.6	830.8	822.3	848.7	781.4	796.3	779.9	764.2	760	761.8	734.4	786.5	733.4	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9UPT9	Ubiquitin carboxyl-terminal hydrolase 22 OS=Homo sapiens GN=USP22 PE=1 SV=2	0	FALSE	Human	26.945	13	8	11	8	1	525	59.9	8.05	33.3	8	0	0.961	0.958	0.976	0.948	1.016	0.96	0.978	0.992	1.052	1559.8	1554.3	1584.7	1538.3	1648.4	1559	1587.2	1610.7	1707.8	1623.2	1559.8	1523.6	1555.6	1522.8	1497.9	1544.3	1497.2	1445.1	1616.7	1447.7	6	6	6	6	6	6	6	6	6	6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q15629	Translocating chain-associated membrane protein 1 OS=Homo sapiens GN=TRAM1 PE=1 SV=3	0	FALSE	Human	26.928	10	4	11	4	1	374	43	9.63	36.85	4	0	0.993	0.995	0.989	1.112	0.996	1.022	1.015	0.961	0.952	2341.8	2346.6	2332.6	2621.3	2349.5	2409.4	2394.1	2265.8	2243.8	2357.9	2341.8	2300.3	2289.8	2594.9	2135	2386.7	2258.4	2032.7	2124.1	2102.9	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q53R41	FAST kinase domain-containing protein 1 OS=Homo sapiens GN=FASTKD1 PE=1 SV=1	0	FALSE	Human	26.927	9	5	7	5	1	847	97.3	7.74	21.01	5	0	1.029	0.997	1.044	1.063	1.028	1.072	1.057	0.945	0.992	361	349.8	366.5	373.2	360.9	376.3	371	331.5	348.3	350.9	361	342.9	359.7	369.4	328	372.7	350	297.4	329.7	313	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P16520	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3 OS=Homo sapiens GN=GNB3 PE=1 SV=1	0	FALSE	Human	26.925	16	4	18	1	1	340	37.2	5.67	62.64	4	0	1.114	1.156	1.043	1.008	1.075	0.95	1.04	0.994	0.926	124.4	129	116.5	112.5	120.1	106.1	116.2	111	103.4	111.7	124.4	126.5	114.4	111.4	109.1	105.1	109.6	99.6	97.9	99.6	2	2	2	2	2	2	2	2	2	2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P60604	Ubiquitin-conjugating enzyme E2 G2 OS=Homo sapiens GN=UBE2G2 PE=1 SV=1	0	FALSE	Human	26.916	33	4	13	4	1	165	18.6	4.7	41.56	4	0	0.997	0.966	1.024	1.096	0.963	1.019	1.032	0.966	1	1913.1	1853.6	1966.4	2105	1848.7	1956.6	1981.3	1854.7	1920.3	1919.8	1913.1	1817	1930.3	2083.8	1679.9	1938.2	1869	1664	1817.8	1712.2	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O60831	PRA1 family protein 2 OS=Homo sapiens GN=PRAF2 PE=1 SV=1	0	FALSE	Human	26.91	27	5	28	5	1	178	19.2	9.19	77.31	5	0	0.953	1.003	0.995	1.054	0.966	1.028	1.014	0.927	0.983	2021.7	2127.4	2110.1	2235.6	2048.5	2182	2150.7	1966.8	2085.4	2121.6	2021.7	2085.4	2071.4	2213	1861.4	2161.5	2028.8	1764.6	1974.1	1892.2	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q8WUU5	GATA zinc finger domain-containing protein 1 OS=Homo sapiens GN=GATAD1 PE=1 SV=1	0	FALSE	Human	26.901	32	6	11	6	1	269	28.7	9.41	33.8	6	0	0.982	0.926	0.951	1.012	0.934	0.978	0.972	0.948	0.971	1295.9	1222.3	1256.1	1336.6	1232.9	1290.5	1283.6	1251.7	1281.7	1320.1	1295.9	1198.2	1233	1323.1	1120.4	1278.4	1210.9	1122.9	1213.3	1177.4	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A2RU67	Uncharacterized protein KIAA1467 OS=Homo sapiens GN=KIAA1467 PE=1 SV=1	0	FALSE	Human	26.896	11	5	8	5	1	622	67	5.02	27.59	5	0	0.975	0.916	0.953	1.032	0.978	0.966	0.946	0.944	0.936	720.8	677.3	704.8	763.2	723	714.5	699.2	698	692.5	739.5	720.8	663.9	691.9	755.5	657	707.8	659.5	626.2	655.5	659.5	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P01040	Cystatin-A OS=Homo sapiens GN=CSTA PE=1 SV=1	0	FALSE	Human	26.864	68	5	7	5	1	98	11	5.5	24.63	5	0	0.887	0.883	0.899	0.898	1.164	0.913	0.941	1.175	1.252	423.4	421.4	429.2	428.8	555.6	435.7	449.3	561	597.6	477.4	423.4	413.1	421.4	424.4	504.9	431.6	423.8	503.3	565.7	425.8	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q8NEW0	Zinc transporter 7 OS=Homo sapiens GN=SLC30A7 PE=2 SV=1	0	FALSE	Human	26.852	17	6	11	6	1	376	41.6	6.95	34.32	6	0	0.962	0.956	1.001	1.113	1.013	1.039	1.032	0.961	0.971	1177.6	1170.5	1226.3	1363.2	1240.1	1271.8	1263.7	1176.1	1188.7	1224.5	1177.6	1147.4	1203.9	1349.5	1126.9	1259.8	1192.1	1055.2	1125.3	1092.1	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q6P2C8	Mediator of RNA polymerase II transcription subunit 27 OS=Homo sapiens GN=MED27 PE=1 SV=1	0	FALSE	Human	26.845	28	7	11	7	1	311	35.4	9.31	32.99	7	0	1.047	1.017	1.052	1.027	0.998	0.981	1.012	1.003	1.006	930.4	903.1	934.1	912	886.7	871.7	898.6	890.9	893.8	888.4	930.4	885.3	917	902.8	805.7	863.5	847.6	799.3	846.1	792.3	7	7	7	7	7	7	7	7	7	7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q5SQN1	Synaptosomal-associated protein 47 OS=Homo sapiens GN=SNAP47 PE=1 SV=3	0	FALSE	Human	26.826	12	4	8	4	1	464	52.5	8.69	30.69	4	0	0.926	1.022	0.973	0.977	1.04	0.997	0.972	0.99	1.024	698.6	770.4	734	736.3	783.9	751.9	733	746.6	772.1	754	698.6	755.2	720.5	728.9	712.3	744.8	691.4	669.8	730.9	672.5	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9BXF6	Rab11 family-interacting protein 5 OS=Homo sapiens GN=RAB11FIP5 PE=1 SV=1	0	FALSE	Human	26.803	14	5	5	5	1	653	70.4	9.23	19.05	5	0	0.945	0.925	0.97	0.986	0.978	1.011	0.973	1.005	0.961	867.1	848.5	889.3	904.7	897.1	927.5	892	921.6	881.3	917.2	867.1	831.7	873	895.6	815.2	918.8	841.4	826.9	834.3	818	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q8IV50	LysM and putative peptidoglycan-binding domain-containing protein 2 OS=Homo sapiens GN=LYSMD2 PE=1 SV=1	0	FALSE	Human	26.77	29	6	7	6	1	215	23.4	5.35	19.31	6	0	0.984	0.97	0.97	0.937	1.053	0.995	1.02	1.143	1.138	737.4	726.7	726.4	702	789.1	745.7	764	856.2	852.3	749.2	737.4	712.4	713.1	694.9	717	738.6	720.7	768.2	806.8	668.2	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9ULW3	Activator of basal transcription 1 OS=Homo sapiens GN=ABT1 PE=1 SV=1	0	FALSE	Human	26.763	26	8	15	8	1	272	31.1	9.88	39.94	8	0	1.024	1.036	1.02	1.12	0.981	1.084	1.055	0.95	0.997	2877.6	2911.9	2865.7	3145.6	2755.4	3045.1	2965.1	2668.5	2802.4	2809.8	2877.6	2854.4	2813.1	3113.9	2503.8	3016.5	2797	2394.1	2652.8	2506	7	7	7	7	7	7	7	7	7	7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9H4K7	Mitochondrial ribosome-associated GTPase 2 OS=Homo sapiens GN=MTG2 PE=1 SV=1	0	FALSE	Human	26.745	17	6	7	5	1	406	43.9	9.45	21.59	6	0	1.051	1.001	0.98	1.104	1.007	1.041	1.014	0.934	0.976	421.1	401.3	392.8	442.4	403.5	417.1	406.3	374.2	391	400.7	421.1	393.4	385.6	438	366.7	413.2	383.3	335.7	370.1	357.4	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9P1U1	Actin-related protein 3B OS=Homo sapiens GN=ACTR3B PE=2 SV=1	0	FALSE	Human	26.733	18	6	23	3	1	418	47.6	5.88	74	6	0	1.027	1.096	1.104	1.065	1.069	1.058	1.057	1.052	1.096	405	432	435.5	420.1	421.6	417.1	416.6	414.9	432.4	394.3	405	423.5	427.5	415.9	383.1	413.1	393	372.2	409.3	351.7	2	2	2	2	2	2	2	2	2	2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O14772	Fucose-1-phosphate guanylyltransferase OS=Homo sapiens GN=FPGT PE=1 SV=2	0	FALSE	Human	26.717	10	5	7	5	1	594	66.6	6.48	23.48	5	0	0.975	1.001	1.016	0.928	1.018	0.966	1.023	1.012	1.012	691.8	709.6	720.9	657.9	721.9	685.1	725.7	717.4	717.8	709.2	691.8	695.6	707.7	651.3	656	678.6	684.5	643.6	679.5	632.5	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q6NSJ2	Pleckstrin homology-like domain family B member 3 OS=Homo sapiens GN=PHLDB3 PE=2 SV=3	0	FALSE	Human	26.717	12	5	5	4	1	640	71.9	6.57	18.76	5	1	1	1	1.064	1.067	0.911	1.074	0.991	1.047	1.075	525.3	525.3	559	560.6	478.9	564.6	521	550.3	565.1	525.5	525.3	514.9	548.8	555	435.2	559.2	491.4	493.7	534.9	468.7	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q7Z4G1	COMM domain-containing protein 6 OS=Homo sapiens GN=COMMD6 PE=1 SV=1	0	FALSE	Human	26.716	66	5	14	5	1	85	9.6	6	36.9	5	0	1.015	1.02	1.039	0.984	1.07	0.999	0.982	1.039	1.084	1260.9	1267	1290	1222.3	1329.4	1241.4	1220.3	1290.3	1346.2	1242.1	1260.9	1242	1266.3	1210	1208.1	1229.7	1151.1	1157.6	1274.4	1107.8	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q13569	G/T mismatch-specific thymine DNA glycosylase OS=Homo sapiens GN=TDG PE=1 SV=2	0	FALSE	Human	26.714	14	6	10	6	1	410	46	6.8	27.99	6	0	1.032	0.975	1.029	0.974	0.944	1.004	0.984	0.926	0.938	1262.4	1192.3	1257.9	1191.8	1154.3	1228.2	1203.6	1132	1146.7	1223	1262.4	1168.8	1234.9	1179.7	1048.9	1216.6	1135.4	1015.6	1085.5	1090.8	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P56385	"ATP synthase subunit e, mitochondrial OS=Homo sapiens GN=ATP5I PE=1 SV=2"	0	FALSE	Human	26.693	52	4	43	3	1	69	7.9	9.35	127.07	4	0	1.011	0.987	1.033	1.109	0.989	1.044	1.069	1.019	0.986	5521.4	5386.3	5640.1	6053.7	5398.6	5698.5	5838.4	5560.1	5385	5459.1	5521.4	5279.9	5536.7	5992.6	4905.7	5644.8	5507.5	4988.3	5097.6	4868.8	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P30838	"Aldehyde dehydrogenase, dimeric NADP-preferring OS=Homo sapiens GN=ALDH3A1 PE=1 SV=3"	0	FALSE	Human	26.693	13	5	10	4	1	453	50.4	6.54	33.39	5	0	0.975	0.98	0.92	0.84	1.108	0.96	0.898	0.969	1.06	532.2	535	502.2	458.6	605.1	524	490.4	529.2	578.7	545.9	532.2	524.4	493	453.9	549.9	519.1	462.6	474.8	547.8	486.9	3	3	3	3	3	3	3	3	3	3	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P61601	Neurocalcin-delta OS=Homo sapiens GN=NCALD PE=2 SV=2	0	FALSE	Human	26.67	27	7	20	1	1	193	22.2	5.35	58.9	7	0	0.9	0.95	0.941	0.954	1.089	0.897	0.996	1.138	1.053	43	45.4	45	45.6	52	42.9	47.6	54.4	50.3	47.8	43	44.5	44.1	45.1	47.3	42.5	44.9	48.8	47.6	42.6	1	1	1	1	1	1	1	1	1	1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9H0C5	BTB/POZ domain-containing protein 1 OS=Homo sapiens GN=BTBD1 PE=1 SV=1	0	FALSE	Human	26.664	15	7	7	4	1	482	52.7	6.1	22.37	7	0	1.022	1.012	0.993	0.975	1.083	0.992	0.995	1.011	1.1	618.5	612.4	601.2	590.1	655.3	600.3	602.4	611.6	665.6	605.2	618.5	600.3	590.2	584.1	595.4	594.7	568.3	548.7	630.1	539.8	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q01658	Protein Dr1 OS=Homo sapiens GN=DR1 PE=1 SV=1	0	FALSE	Human	26.647	34	5	16	5	1	176	19.4	4.75	54.55	5	0	0.962	0.994	0.994	0.94	1.01	0.968	0.981	1.081	1.064	2085.8	2154.1	2155.3	2037.7	2189.4	2098.1	2127.2	2342.6	2306.7	2167.9	2085.8	2111.6	2115.8	2017.2	1989.5	2078.3	2006.7	2101.7	2183.6	1933.5	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q5MNZ9	WD repeat domain phosphoinositide-interacting protein 1 OS=Homo sapiens GN=WIPI1 PE=1 SV=3	0	FALSE	Human	26.639	17	5	9	5	1	446	48.6	6.6	26.48	5	0	0.972	1.028	1.021	0.912	1.001	0.985	0.938	1.005	1.031	683.4	723.1	718	641.3	704.2	692.6	659.5	706.6	725.3	703.4	683.4	708.8	704.8	634.8	639.9	686.1	622.1	633.9	686.6	627.3	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q96PM5	RING finger and CHY zinc finger domain-containing protein 1 OS=Homo sapiens GN=RCHY1 PE=1 SV=1	0	FALSE	Human	26.626	26	7	8	7	1	261	30.1	6.71	26.57	7	0	0.977	0.983	1.012	0.994	1.013	0.969	0.976	1.04	1.031	1171.1	1178.7	1214.1	1192.4	1214.4	1162.5	1170.9	1247.3	1236	1199.3	1171.1	1155.4	1191.9	1180.4	1103.6	1151.5	1104.5	1119	1170	1069.6	7	7	7	7	7	7	7	7	7	7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P10244	Myb-related protein B OS=Homo sapiens GN=MYBL2 PE=1 SV=1	0	FALSE	Human	26.606	9	4	6	4	1	700	78.7	6.87	23.48	4	0	0.965	0.885	0.955	0.937	0.99	0.924	0.926	1.01	0.975	656.7	601.9	649.7	637.6	673.4	628.7	629.9	687.4	663.3	680.3	656.7	590	637.8	631.2	611.9	622.8	594.2	616.7	627.9	606.7	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P20749	B-cell lymphoma 3 protein OS=Homo sapiens GN=BCL3 PE=1 SV=2	0	FALSE	Human	26.604	20	7	11	6	1	454	47.6	8.41	33.18	7	0	0.915	0.92	0.935	0.918	1.041	0.975	0.973	1.088	1.05	631.9	635.5	645.5	633.6	718.5	673.3	671.9	751.3	725.1	690.6	631.9	623	633.7	627.2	652.9	667	633.8	674	686.4	615.9	6	6	6	6	6	6	6	6	6	6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P17010-3	Isoform 3 of Zinc finger X-chromosomal protein OS=Homo sapiens GN=ZFX	0	FALSE	Human	26.604	9	7	9	7	1	844	94.3	6.19	23.79	7	0	0.972	0.97	0.962	1.111	0.979	1.074	0.988	0.924	0.999	1456.9	1453.1	1442.1	1664.9	1466.6	1609.2	1480.2	1385.1	1497.3	1498.3	1456.9	1424.4	1415.6	1648.1	1332.7	1594.1	1396.3	1242.6	1417.4	1336.3	7	7	7	7	7	7	7	7	7	7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9NRY2	SOSS complex subunit C OS=Homo sapiens GN=INIP PE=1 SV=1	0	FALSE	Human	26.585	50	4	9	4	1	104	11.4	9.25	33.79	4	0	1	1.001	1.029	1.102	0.966	1.012	1.053	1.024	1.052	736	736.2	757.2	810.7	710.5	744.6	775	753.3	773.9	735.8	736	721.7	743.3	802.6	645.6	737.6	731.1	675.8	732.6	656.2	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q5VWG9	Transcription initiation factor TFIID subunit 3 OS=Homo sapiens GN=TAF3 PE=1 SV=1	0	FALSE	Human	26.567	7	6	7	6	1	929	103.5	9.06	23.37	6	0	0.992	1.007	1.005	1.024	0.971	1.033	1.017	0.936	1	832.7	845.3	843.8	859.5	815.3	866.9	853.5	785.9	839.8	839.5	832.7	828.6	828.3	850.8	740.8	858.7	805.1	705.1	795	748.7	6	6	6	6	6	6	6	6	6	6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9NRC1	Suppressor of tumorigenicity 7 protein OS=Homo sapiens GN=ST7 PE=1 SV=1	0	FALSE	Human	26.546	13	7	8	7	1	585	67.1	7.24	24.64	7	0	0.996	0.971	1.005	1.092	0.982	1.02	1.016	0.967	1.002	1172.1	1142.9	1183	1285.3	1155.8	1200.9	1195.8	1138.2	1180.1	1177.2	1172.1	1120.3	1161.3	1272.4	1050.3	1189.6	1128	1021.1	1117.1	1049.9	7	7	7	7	7	7	7	7	7	7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	F6TDL0	Uncharacterized protein OS=Homo sapiens PE=4 SV=1	0	FALSE	Human	26.546	13	6	11	2	1	507	59.4	8.75	39.31	6	0	1.026	1.126	1.032	1.004	0.972	1.051	1.033	0.959	0.932	222	243.6	223.3	217.2	210.2	227.3	223.4	207.3	201.7	216.3	222	238.8	219.2	215	191	225.2	210.7	186	190.9	192.9	2	2	2	2	2	2	2	2	2	2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q5BJF2	Transmembrane protein 97 OS=Homo sapiens GN=TMEM97 PE=1 SV=1	0	FALSE	Human	26.544	19	4	40	4	1	176	20.8	9.38	183.67	4	0	0.973	0.945	0.964	1.08	1.015	1.013	1.002	0.95	0.957	4472.9	4344	4432.6	4968.2	4669.2	4657.7	4608.4	4366.7	4402.8	4598.3	4472.9	4258.2	4351.3	4918.2	4242.9	4613.8	4347.2	3917.6	4167.8	4101.1	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P42898-2	Isoform 2 of Methylenetetrahydrofolate reductase OS=Homo sapiens GN=MTHFR	0	FALSE	Human	26.525	16	8	10	8	1	697	78.9	5.66	27.92	8	0	0.911	1.008	0.938	0.942	1.037	0.953	0.98	1.039	1.025	595.3	659.1	613.1	615.5	678	622.8	640.5	679	670.2	653.7	595.3	646.1	601.9	609.3	616.1	616.9	604.2	609.2	634.4	583	7	7	7	7	7	7	7	7	7	7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q53H47	Histone-lysine N-methyltransferase SETMAR OS=Homo sapiens GN=SETMAR PE=1 SV=2	0	FALSE	Human	26.518	10	6	8	6	1	684	78	7.14	25.18	6	0	0.984	0.982	1.004	0.95	0.998	0.947	0.987	0.989	0.981	852.4	850.7	869.5	822.9	864	819.6	854.4	856.4	849.6	865.9	852.4	833.9	853.6	814.6	785.1	811.9	806	768.3	804.3	772.3	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A4D1S5	Ras-related protein Rab-19 OS=Homo sapiens GN=RAB19 PE=2 SV=2	0	FALSE	Human	26.513	32	6	12	5	1	217	24.4	6.52	26.1	6	0	1.115	1.016	1.014	0.97	1.065	1.014	1.008	0.984	0.998	1233.7	1124.4	1121.5	1072.9	1178.1	1122.2	1114.9	1088.2	1103.8	1106.3	1233.7	1102.2	1100.9	1062.1	1070.6	1111.6	1051.7	976.2	1044.9	986.7	5	5	5	5	5	5	5	5	5	5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O95857	Tetraspanin-13 OS=Homo sapiens GN=TSPAN13 PE=2 SV=1	0	FALSE	Human	26.506	26	4	10	3	1	204	22.1	7.93	44.7	4	1	0.977	0.944	0.981	1.009	1.017	0.991	0.971	0.984	1.011	1650.6	1595.4	1658.7	1705.1	1719.3	1675.7	1640.8	1662.6	1708.1	1690.3	1650.6	1563.9	1628.2	1687.9	1562.3	1660	1547.8	1491.6	1616.9	1507.5	4	4	4	4	4	4	4	4	4	4	High	High	High	High	High	High	High	High	High	High	
