CON1	CON2	CON3	shRNA1	shRNA2	shRNA3	Accession	Description	Genename
55426.3	53915.4	55695.1	60418.4	58590.8	59520	P05556	Integrin beta-1 OS=Homo sapiens GN=ITGB1 PE=1 SV=2	ITGB1
5340.4	4988.7	5297.2	5821.7	5681.3	5759	P08579	U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens GN=SNRPB2 PE=1 SV=1	SNRPB2
285871.1	304063.7	293880.7	311643.2	304347.2	308410.8	P08670	Vimentin OS=Homo sapiens GN=VIM PE=1 SV=4	VIM
212.9	231.9	214.6	232.1	224.2	224.4	Q14534	Squalene monooxygenase OS=Homo sapiens GN=SQLE PE=1 SV=3	SQLE
536.4	508.6	603.1	584.8	477.7	523	P16989-2	Isoform 2 of Y-box-binding protein 3 OS=Homo sapiens GN=YBX3	YBX3
2080.9	1972.9	2036.8	2268.7	2263.1	2241.7	Q7Z5R6	Amyloid beta A4 precursor protein-binding family B member 1-interacting protein OS=Homo sapiens GN=APBB1IP PE=1 SV=1	APBB1IP
313.8	325.1	331.4	342.2	338.6	359.7	Q9Y584	Mitochondrial import inner membrane translocase subunit Tim22 OS=Homo sapiens GN=TIMM22 PE=1 SV=2	TIMM22
4308.1	4319.4	4361.4	4697.8	4670	4393	Q9P2K5	Myelin expression factor 2 OS=Homo sapiens GN=MYEF2 PE=1 SV=3	MYEF2
398.4	414.5	400.9	434.5	440.4	425.3	Q8WVC6	Dephospho-CoA kinase domain-containing protein OS=Homo sapiens GN=DCAKD PE=1 SV=1	DCAKD
862.9	902.6	934.1	941.1	956.9	925.4	O75072	Fukutin OS=Homo sapiens GN=FKTN PE=1 SV=2	FKTN
1806	1769.5	1813.7	1969.6	1890.5	1942.3	Q9H2Y7	Zinc finger protein 106 OS=Homo sapiens GN=ZNF106 PE=1 SV=1	ZNF106
4823.4	4764.2	4864	5260.6	5195.5	5148.3	Q16850	Lanosterol 14-alpha demethylase OS=Homo sapiens GN=CYP51A1 PE=1 SV=3	CYP51A1
3813.8	3744.1	3735.3	4159.7	4018.4	3938.2	Q8WWC4	"Uncharacterized protein C2orf47, mitochondrial OS=Homo sapiens GN=C2orf47 PE=1 SV=1"	C2orf47
1514.9	1523.5	1514.7	1652.3	1683.6	1652.2	Q9P246-2	Isoform 2 of Stromal interaction molecule 2 OS=Homo sapiens GN=STIM2	STIM2
23363.4	23534.4	23418.9	25484.8	25419.4	25974.8	B1AVU8	Saposin-D OS=Homo sapiens GN=PSAP PE=1 SV=1	PSAP
3062.4	3379.8	3094.4	3340.5	3377.8	3372.5	O15235	"28S ribosomal protein S12, mitochondrial OS=Homo sapiens GN=MRPS12 PE=1 SV=1"	MRPS12
323.5	345.2	335.9	352.9	366.6	340.3	P78563-5	Isoform 5 of Double-stranded RNA-specific editase 1 OS=Homo sapiens GN=ADARB1	ADARB1
3910.1	4008.2	3900.4	4265.4	4225.7	4196.6	Q9H6R0	Putative ATP-dependent RNA helicase DHX33 OS=Homo sapiens GN=DHX33 PE=1 SV=2	DHX33
13090.3	12702.7	13415.4	14280.9	14120	14250	P35610	Sterol O-acyltransferase 1 OS=Homo sapiens GN=SOAT1 PE=1 SV=3	SOAT1
3370.5	3130.2	3340.6	3677.3	3672.5	3641.9	O75608	Acyl-protein thioesterase 1 OS=Homo sapiens GN=LYPLA1 PE=1 SV=1	LYPLA1
1194.1	1375.7	1209.7	1302.9	1275.6	1239.9	Q6IE81	Protein Jade-1 OS=Homo sapiens GN=JADE1 PE=1 SV=1	JADE1
4149.2	3973.4	4231.7	4527.2	4404.8	4405.7	O43402	ER membrane protein complex subunit 8 OS=Homo sapiens GN=EMC8 PE=1 SV=1	EMC8
2317.4	2285.3	2358	2528.5	2464.4	2468.7	Q9Y508	E3 ubiquitin-protein ligase RNF114 OS=Homo sapiens GN=RNF114 PE=1 SV=1	RNF114
76.3	78.5	80.7	83.3	69.3	66.5	Q6ZYL4	General transcription factor IIH subunit 5 OS=Homo sapiens GN=GTF2H5 PE=1 SV=1	GTF2H5
10296	10259.6	10462.6	11234.8	10815.4	10711.7	Q8N9T8	Protein KRI1 homolog OS=Homo sapiens GN=KRI1 PE=1 SV=3	KRI1
1146.7	1164.1	1173.2	1251.3	1223.1	1246.3	A6NKD9	Coiled-coil domain-containing protein 85C OS=Homo sapiens GN=CCDC85C PE=1 SV=1	CCDC85C
2350	2389.5	2400.5	2564.4	2492	2485.1	Q13795	ADP-ribosylation factor-related protein 1 OS=Homo sapiens GN=ARFRP1 PE=1 SV=1	ARFRP1
31691.2	32616.7	31568.4	34583.8	33879	34300	Q13740-2	Isoform 2 of CD166 antigen OS=Homo sapiens GN=ALCAM	ALCAM
13549.9	13055.9	13800.7	14786.8	13611.8	13892.6	Q9HD45	Transmembrane 9 superfamily member 3 OS=Homo sapiens GN=TM9SF3 PE=1 SV=2	TM9SF3
2804.1	2754.2	2898	3060.2	3042.7	2981.1	O60293	Zinc finger C3H1 domain-containing protein OS=Homo sapiens GN=ZFC3H1 PE=1 SV=3	ZFC3H1
5364.3	5437.2	5453	5854.2	6102.3	5971.3	Q9H5Q4	"Dimethyladenosine transferase 2, mitochondrial OS=Homo sapiens GN=TFB2M PE=1 SV=1"	TFB2M
3822.6	3853.5	3840	4172.3	4086.1	4113.5	Q8IY18	Structural maintenance of chromosomes protein 5 OS=Homo sapiens GN=SMC5 PE=1 SV=2	SMC5
7529.9	7411.1	7584.1	8219.4	7991.5	8120.9	Q9P265	Disco-interacting protein 2 homolog B OS=Homo sapiens GN=DIP2B PE=1 SV=3	DIP2B
1892	1869.7	1829.8	2065.3	2009.4	2001.5	P0C7P0	"CDGSH iron-sulfur domain-containing protein 3, mitochondrial OS=Homo sapiens GN=CISD3 PE=1 SV=1"	CISD3
1623.7	1583.4	1626.6	1772.5	1722.5	1702.8	Q9H0U6	"39S ribosomal protein L18, mitochondrial OS=Homo sapiens GN=MRPL18 PE=1 SV=1"	MRPL18
113.4	129.9	132.6	123.8	137.9	132.4	Q6AI12	Ankyrin repeat domain-containing protein 40 OS=Homo sapiens GN=ANKRD40 PE=1 SV=2	ANKRD40
725.3	734.9	783.4	791.8	764.3	784.1	Q9NQ88	"Fructose-2,6-bisphosphatase TIGAR OS=Homo sapiens GN=TIGAR PE=1 SV=1"	TIGAR
147.5	178	153.7	161	167.6	157.5	Q9BV36-2	Isoform 2 of Melanophilin OS=Homo sapiens GN=MLPH	MLPH
38.3	86.5	38.8	41.8	41.8	44.4	Q96D31	Calcium release-activated calcium channel protein 1 OS=Homo sapiens GN=ORAI1 PE=1 SV=2	ORAI1
7134	7152.6	7207.5	7790.1	7857.7	7762.3	Q69YN4	Protein virilizer homolog OS=Homo sapiens GN=KIAA1429 PE=1 SV=2	KIAA1429
143.1	150	142.8	156.3	153.1	142.7	Q8N983-4	"Isoform 4 of 39S ribosomal protein L43, mitochondrial OS=Homo sapiens GN=MRPL43"	MRPL43
648.3	617.9	665.8	708.1	683.9	719.6	Q5VV67	Peroxisome proliferator-activated receptor gamma coactivator-related protein 1 OS=Homo sapiens GN=PPRC1 PE=1 SV=1	PPRC1
2321	2525.8	2345.1	2535.5	2389.4	2458.8	Q9BUI4	DNA-directed RNA polymerase III subunit RPC3 OS=Homo sapiens GN=POLR3C PE=1 SV=1	POLR3C
1982.4	1958.5	1982.1	2165.6	2142.3	2193.1	O75147	Obscurin-like protein 1 OS=Homo sapiens GN=OBSL1 PE=1 SV=4	OBSL1
1355.9	1375.8	1353.8	1481.4	1482.8	1462.2	O43422	52 kDa repressor of the inhibitor of the protein kinase OS=Homo sapiens GN=PRKRIR PE=1 SV=2	PRKRIR
4899	4709.8	4925.3	5352.4	5187.4	5227.8	Q96AQ8	Mitochondrial calcium uniporter regulator 1 OS=Homo sapiens GN=MCUR1 PE=1 SV=1	MCUR1
166.5	150.2	172.8	181.9	168.2	182.1	Q13950-3	Isoform 3 of Runt-related transcription factor 2 OS=Homo sapiens GN=RUNX2	RUNX2
341.2	354.1	347.1	372.8	364	362.2	P11474	Steroid hormone receptor ERR1 OS=Homo sapiens GN=ESRRA PE=1 SV=3	ESRRA
7424.1	7363.1	7409.4	8111.7	8077.1	8146.6	O95478	Ribosome biogenesis protein NSA2 homolog OS=Homo sapiens GN=NSA2 PE=1 SV=1	NSA2
6943.5	7029.9	6892.8	7586.7	7459.1	7512.7	Q9Y2Z4	"Tyrosine--tRNA ligase, mitochondrial OS=Homo sapiens GN=YARS2 PE=1 SV=2"	YARS2
873.7	921.2	910.7	954.7	923	914.4	Q9H9G7	Protein argonaute-3 OS=Homo sapiens GN=AGO3 PE=1 SV=2	AGO3
500.7	484.6	535.2	547.1	559.1	515.8	Q9UPV0	Centrosomal protein of 164 kDa OS=Homo sapiens GN=CEP164 PE=1 SV=3	CEP164
414.1	441.4	438	452.5	448.3	402.7	Q9H1Z4	WD repeat-containing protein 13 OS=Homo sapiens GN=WDR13 PE=1 SV=2	WDR13
51	54.7	60.4	55.7	56.2	52.1	O43310-2	Isoform 2 of CBP80/20-dependent translation initiation factor OS=Homo sapiens GN=CTIF	CTIF
49860	49279.2	49692.5	54491.5	55288	54475.6	Q9BQG0-2	Isoform 2 of Myb-binding protein 1A OS=Homo sapiens GN=MYBBP1A	MYBBP1A
2152.3	2191.2	2149	2352.3	2248	2321.4	Q8IY95	Transmembrane protein 192 OS=Homo sapiens GN=TMEM192 PE=1 SV=1	TMEM192
1220.4	1104.8	1209.3	1333.9	1180.6	1249.4	Q86TS9	"39S ribosomal protein L52, mitochondrial OS=Homo sapiens GN=MRPL52 PE=2 SV=2"	MRPL52
2604.8	2601.3	2699.3	2847.1	2708.6	2773.3	H0YNJ6	GMP reductase OS=Homo sapiens GN=GMPR2 PE=1 SV=1	GMPR2
2487.5	2450.8	2498.9	2719.2	2797.9	2744.6	Q15035	Translocating chain-associated membrane protein 2 OS=Homo sapiens GN=TRAM2 PE=1 SV=1	TRAM2
4042.6	4139	4139.1	4419.2	4396.3	4346.8	Q00534	Cyclin-dependent kinase 6 OS=Homo sapiens GN=CDK6 PE=1 SV=1	CDK6
426.6	439.3	432.9	466.3	464.9	450.8	Q86UT8	Coiled-coil domain-containing protein 84 OS=Homo sapiens GN=CCDC84 PE=2 SV=1	CCDC84
1374.2	1372.9	1369.3	1502.2	1497.8	1482.3	Q9NP80	Calcium-independent phospholipase A2-gamma OS=Homo sapiens GN=PNPLA8 PE=1 SV=1	PNPLA8
1285.5	1299	1336.7	1405.3	1409.4	1430.3	Q9UK39	Nocturnin OS=Homo sapiens GN=CCRN4L PE=2 SV=2	CCRN4L
403.3	465.5	400.6	440.9	422.2	412.6	Q9Y4F3	Meiosis arrest female protein 1 OS=Homo sapiens GN=KIAA0430 PE=1 SV=6	KIAA0430
117.6	105.4	128.5	128.6	144.5	133.4	Q96LT7	Protein C9orf72 OS=Homo sapiens GN=C9orf72 PE=1 SV=2	C9orf72
225.5	230.9	239.1	246.5	255.8	245.5	Q5U3C3	Transmembrane protein 164 OS=Homo sapiens GN=TMEM164 PE=2 SV=1	TMEM164
2049.3	2276	2108.6	2240.5	2091.6	2151.9	Q14689	Disco-interacting protein 2 homolog A OS=Homo sapiens GN=DIP2A PE=1 SV=2	DIP2A
84.7	105.1	90.1	92.6	101.6	93.9	O43808	Peroxisomal membrane protein PMP34 OS=Homo sapiens GN=SLC25A17 PE=1 SV=1	SLC25A17
2370.4	2402.9	2408.7	2592	2352	2505.7	Q9P0M9	"39S ribosomal protein L27, mitochondrial OS=Homo sapiens GN=MRPL27 PE=1 SV=1"	MRPL27
8682.8	8535	8838.4	9494.4	9059	9155	O75489	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Homo sapiens GN=NDUFS3 PE=1 SV=1"	NDUFS3
11873.8	11719.2	11992.3	12983.8	12835.3	12895.5	Q9H8H0	Nucleolar protein 11 OS=Homo sapiens GN=NOL11 PE=1 SV=1	NOL11
17537.8	17645.5	18058.2	19177.4	18904.3	19001	P61019	Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=1 SV=1	RAB2A
10136.9	9855.4	10209	11085	10966	10970.2	Q9Y5J1	U3 small nucleolar RNA-associated protein 18 homolog OS=Homo sapiens GN=UTP18 PE=1 SV=3	UTP18
207.2	224.8	213.3	226.6	237.1	213.1	Q8TBK6	Zinc finger CCHC domain-containing protein 10 OS=Homo sapiens GN=ZCCHC10 PE=2 SV=1	ZCCHC10
1056.9	1041.2	1088.8	1155.8	1088.4	1082.7	P25208	Nuclear transcription factor Y subunit beta OS=Homo sapiens GN=NFYB PE=1 SV=2	NFYB
84.6	85.6	99	92.5	96.3	90.8	P41970	ETS domain-containing protein Elk-3 OS=Homo sapiens GN=ELK3 PE=1 SV=2	ELK3
1338.9	1366.8	1339.6	1464.3	1447.8	1384.5	Q9GZP9	Derlin-2 OS=Homo sapiens GN=DERL2 PE=1 SV=1	DERL2
362.9	350.6	381.9	396.9	360.2	369.6	E9PD43	Negative elongation factor E (Fragment) OS=Homo sapiens GN=NELFE PE=1 SV=1	NELFE
2326.6	2292.3	2400.2	2544.5	2493.8	2539.8	Q9Y2X9	Zinc finger protein 281 OS=Homo sapiens GN=ZNF281 PE=1 SV=1	ZNF281
188.1	201.4	200	205.7	216.5	197.4	Q08AG7	Mitotic-spindle organizing protein 1 OS=Homo sapiens GN=MZT1 PE=1 SV=2	MZT1
1547.1	1510.8	1588.3	1692.1	1691.5	1692	Q9HBG4	V-type proton ATPase 116 kDa subunit a isoform 4 OS=Homo sapiens GN=ATP6V0A4 PE=1 SV=2	ATP6V0A4
836.3	863.6	845.7	914.8	876.8	882.9	Q8TBP6	Solute carrier family 25 member 40 OS=Homo sapiens GN=SLC25A40 PE=2 SV=1	SLC25A40
5931.8	5851.9	6045.3	6489.1	6200.8	6271.7	Q9HCG8	Pre-mRNA-splicing factor CWC22 homolog OS=Homo sapiens GN=CWC22 PE=1 SV=3	CWC22
17730.9	17437	18266.7	19397.2	19378.1	19333.7	Q9BVJ6	U3 small nucleolar RNA-associated protein 14 homolog A OS=Homo sapiens GN=UTP14A PE=1 SV=1	UTP14A
612	665.5	614.7	669.5	660.3	632.3	F8W7S1	Protein FAM73A OS=Homo sapiens GN=FAM73A PE=4 SV=2	FAM73A
356.5	346.2	372.3	390.1	367.6	353.2	Q13825	"Methylglutaconyl-CoA hydratase, mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1"	AUH
2285.4	2290.4	2376.1	2501.2	2249.5	2367.5	Q9UK76	Hematological and neurological expressed 1 protein OS=Homo sapiens GN=HN1 PE=1 SV=3	HN1
225	235.1	225.3	246.3	252.6	230	Q9BRQ3	Nucleoside diphosphate-linked moiety X motif 22 OS=Homo sapiens GN=NUDT22 PE=2 SV=3	NUDT22
276.4	273.3	308.8	302.6	292.5	292.8	A0A087X127	Zinc finger MIZ domain-containing protein 2 OS=Homo sapiens GN=ZMIZ2 PE=4 SV=1	ZMIZ2
655.4	655.7	696.1	717.4	725	714.1	Q9UBI4	Stomatin-like protein 1 OS=Homo sapiens GN=STOML1 PE=1 SV=1	STOML1
3701.9	3536.7	3718.1	4052.6	3787.2	3822.8	Q96SK2	Transmembrane protein 209 OS=Homo sapiens GN=TMEM209 PE=1 SV=2	TMEM209
576.9	614.3	588.1	631.6	623.4	615.4	Q8TDZ2-4	Isoform 4 of Protein-methionine sulfoxide oxidase MICAL1 OS=Homo sapiens GN=MICAL1	MICAL1
424.3	417.4	455.8	464.6	475.2	450.4	Q92685	"Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Homo sapiens GN=ALG3 PE=1 SV=1"	ALG3
1780.4	1812.8	1750.1	1949.3	1909.3	1871.8	Q8WUK0	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Homo sapiens GN=PTPMT1 PE=1 SV=1	PTPMT1
881.5	876.3	874	965.2	893.2	927.1	Q9H9S5	Fukutin-related protein OS=Homo sapiens GN=FKRP PE=1 SV=1	FKRP
18290	17847	18542.5	20028	19662.1	20032.7	Q9BVP2	Guanine nucleotide-binding protein-like 3 OS=Homo sapiens GN=GNL3 PE=1 SV=2	GNL3
2978	2971.5	2980.1	3261.1	3153.5	3204.1	P82912	"28S ribosomal protein S11, mitochondrial OS=Homo sapiens GN=MRPS11 PE=1 SV=2"	MRPS11
3844.6	3834.1	3856.8	4210.1	4313.5	4272.6	Q9NV31	U3 small nucleolar ribonucleoprotein protein IMP3 OS=Homo sapiens GN=IMP3 PE=1 SV=1	IMP3
676.7	690.6	702.8	741.1	769.4	743.3	Q9Y2E4	Disco-interacting protein 2 homolog C OS=Homo sapiens GN=DIP2C PE=2 SV=2	DIP2C
1079.7	1105.7	1147.2	1182.4	1097.4	1130.8	P61020	Ras-related protein Rab-5B OS=Homo sapiens GN=RAB5B PE=1 SV=1	RAB5B
935	989.6	982.8	1024	964.9	979.4	Q8TDP1	Ribonuclease H2 subunit C OS=Homo sapiens GN=RNASEH2C PE=1 SV=1	RNASEH2C
13947.7	13789.2	14225.8	15274.8	14894.7	14750.8	Q7L0Y3	Mitochondrial ribonuclease P protein 1 OS=Homo sapiens GN=TRMT10C PE=1 SV=2	TRMT10C
1319.5	1345.8	1310	1445.1	1404.7	1401.2	P49761	Dual specificity protein kinase CLK3 OS=Homo sapiens GN=CLK3 PE=1 SV=3	CLK3
846.5	837.7	881.9	927.2	906.2	960.7	H7C1Z7	Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 (Fragment) OS=Homo sapiens GN=CTDSP1 PE=4 SV=1	CTDSP1
13927.9	13787.5	13893.9	15256.5	15302.2	15167	Q9H6R4	Nucleolar protein 6 OS=Homo sapiens GN=NOL6 PE=1 SV=2	NOL6
2023.8	1980.9	2047.8	2217.1	2183	2201	I3L448	ATP synthase mitochondrial F1 complex assembly factor 1 OS=Homo sapiens GN=ATPAF1 PE=1 SV=1	ATPAF1
1891	2024.8	1917.4	2071.8	1955.1	2005.4	Q9H7L9	Sin3 histone deacetylase corepressor complex component SDS3 OS=Homo sapiens GN=SUDS3 PE=1 SV=2	SUDS3
9026.8	8741.5	9138.2	9891.2	9508.8	9628.4	Q92665	"28S ribosomal protein S31, mitochondrial OS=Homo sapiens GN=MRPS31 PE=1 SV=3"	MRPS31
12650	12760.4	12914.7	13861.7	14251.6	13806	Q8TDN6	Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens GN=BRIX1 PE=1 SV=2	BRIX1
331	364.5	357.6	362.7	351.1	346.9	P20933	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase OS=Homo sapiens GN=AGA PE=1 SV=2	AGA
29943.4	29881.3	30430.5	32815.5	32429.4	32682.9	P35232	Prohibitin OS=Homo sapiens GN=PHB PE=1 SV=1	PHB
309.6	318.9	308	339.3	389.1	389	Q99075	Proheparin-binding EGF-like growth factor OS=Homo sapiens GN=HBEGF PE=1 SV=1	HBEGF
4182.6	4238	4163.2	4584.3	4518.7	4519.8	Q9BVV7	Mitochondrial import inner membrane translocase subunit Tim21 OS=Homo sapiens GN=TIMM21 PE=1 SV=1	TIMM21
327.1	329.2	324.8	358.5	359.2	342.6	O95873	Uncharacterized protein C6orf47 OS=Homo sapiens GN=C6orf47 PE=2 SV=2	C6orf47
2739.6	2718.3	2807.8	3002.8	2853.8	2859.4	P61009	Signal peptidase complex subunit 3 OS=Homo sapiens GN=SPCS3 PE=1 SV=1	SPCS3
13746.5	13286.5	13944.9	15069.6	14282.2	14603.9	O76031	"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Homo sapiens GN=CLPX PE=1 SV=2"	CLPX
1035.3	1095.1	1002.1	1135	1121.8	1127.8	Q99865	Spindlin-2A OS=Homo sapiens GN=SPIN2A PE=1 SV=3	SPIN2A
23910.5	24048.7	23896.3	26212.8	25106	25058.9	Q9NVI7-2	Isoform 2 of ATPase family AAA domain-containing protein 3A OS=Homo sapiens GN=ATAD3A	ATAD3A
604.2	617.8	597.9	662.4	625.6	590.6	Q13563	Polycystin-2 OS=Homo sapiens GN=PKD2 PE=1 SV=3	PKD2
7600	7552	7687.3	8333.7	8154.9	8289.6	Q9P275-2	Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 36 OS=Homo sapiens GN=USP36	USP36
269.2	256.2	300.8	295.2	284.5	291.2	O00327	Aryl hydrocarbon receptor nuclear translocator-like protein 1 OS=Homo sapiens GN=ARNTL PE=1 SV=2	ARNTL
159.6	164.8	182.1	175	180.6	184.7	Q15911	Zinc finger homeobox protein 3 OS=Homo sapiens GN=ZFHX3 PE=1 SV=2	ZFHX3
459.1	576.6	457.1	503.4	523	533.1	Q96DF8	Protein DGCR14 OS=Homo sapiens GN=DGCR14 PE=1 SV=1	DGCR14
2849.5	2928.4	3015.5	3124.9	2992.2	3016	O95786	Probable ATP-dependent RNA helicase DDX58 OS=Homo sapiens GN=DDX58 PE=1 SV=2	DDX58
3704.1	3497.5	3727.4	4062.3	4026.2	4045.3	Q9Y5J7	Mitochondrial import inner membrane translocase subunit Tim9 OS=Homo sapiens GN=TIMM9 PE=1 SV=1	TIMM9
1517.9	1544.3	1571.2	1664.7	1580.6	1650.9	Q16875-4	"Isoform 4 of 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 OS=Homo sapiens GN=PFKFB3"	PFKFB3
303.1	308.9	316.9	332.5	331.6	318	Q8WXQ4	ATP synthase coupling factor B-like 1 OS=Homo sapiens GN=ATP5S PE=1 SV=1	ATP5S
334.9	338	355.9	367.3	350.6	388	P57723	Poly(rC)-binding protein 4 OS=Homo sapiens GN=PCBP4 PE=2 SV=1	PCBP4
4245.1	4427	4319.2	4656.3	4726.2	4619.9	Q14571	"Inositol 1,4,5-trisphosphate receptor type 2 OS=Homo sapiens GN=ITPR2 PE=1 SV=2"	ITPR2
2880.5	2869.1	2929.8	3159.5	3030.2	3060	Q9NVH2	Integrator complex subunit 7 OS=Homo sapiens GN=INTS7 PE=1 SV=1	INTS7
134.1	123.5	139.6	147.1	139.3	132.9	P20393	Nuclear receptor subfamily 1 group D member 1 OS=Homo sapiens GN=NR1D1 PE=1 SV=1	NR1D1
14634.7	14402.2	14853.2	16054.2	15474	15472.3	Q9UNX4	WD repeat-containing protein 3 OS=Homo sapiens GN=WDR3 PE=1 SV=1	WDR3
573.2	549.7	586.6	628.9	570.2	580.4	B1PS43	Myosin heavy chain 11 smooth muscle isoform OS=Homo sapiens GN=MYH11 PE=1 SV=1	MYH11
8860.4	8720	9066	9721.8	9200.2	9392.2	P28370	Probable global transcription activator SNF2L1 OS=Homo sapiens GN=SMARCA1 PE=1 SV=2	SMARCA1
594.7	579.4	627.1	652.6	605.3	653.7	Q9Y478	5'-AMP-activated protein kinase subunit beta-1 OS=Homo sapiens GN=PRKAB1 PE=1 SV=4	PRKAB1
579.5	573.7	565.9	635.9	608.1	603	Q86WT1	Tetratricopeptide repeat protein 30A OS=Homo sapiens GN=TTC30A PE=2 SV=3	TTC30A
258.5	269.7	281.8	283.7	283.6	284.4	P26045	Tyrosine-protein phosphatase non-receptor type 3 OS=Homo sapiens GN=PTPN3 PE=1 SV=2	PTPN3
4143.4	3922.1	4222.6	4547.2	4297.5	4495.3	Q93096	Protein tyrosine phosphatase type IVA 1 OS=Homo sapiens GN=PTP4A1 PE=1 SV=2	PTP4A1
1006.7	995.2	1035.1	1105	1009.8	1024.4	P34910-2	Isoform 2 of Protein EVI2B OS=Homo sapiens GN=EVI2B	EVI2B
3535.6	3663.5	3506.9	3881.5	3764.7	3764.4	Q9ULW3	Activator of basal transcription 1 OS=Homo sapiens GN=ABT1 PE=1 SV=1	ABT1
9507.1	9407.7	9845.2	10437.3	10137.7	10103.9	A0A087WWS1	THO complex subunit 1 OS=Homo sapiens GN=THOC1 PE=1 SV=1	THOC1
4619.1	4421.5	4584.7	5071.5	4779.2	4923.6	Q969X5	Endoplasmic reticulum-Golgi intermediate compartment protein 1 OS=Homo sapiens GN=ERGIC1 PE=1 SV=1	ERGIC1
1916.7	2007.1	1971.9	2104.5	2107.3	2051	Q9NX47	E3 ubiquitin-protein ligase MARCH5 OS=Homo sapiens GN=MARCH5 PE=1 SV=1	MARCH5
85.6	95.6	98.4	94	85.8	80.8	Q5VW26	Nuclear factor 1 OS=Homo sapiens GN=NFIB PE=1 SV=1	NFIB
1872.1	1868	1955.7	2056.3	1899.8	1915	O60443	Non-syndromic hearing impairment protein 5 OS=Homo sapiens GN=DFNA5 PE=1 SV=2	DFNA5
979.1	1168.2	964.8	1075.5	1061.7	1090.4	Q14980-2	Isoform 2 of Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1	NUMA1
339.5	341.3	330.5	373	401.3	391.6	P10145-2	Isoform 2 of Interleukin-8 OS=Homo sapiens GN=CXCL8	CXCL8
1455.9	1460.2	1515.3	1599.4	1532.8	1536.1	Q9H5U6	Zinc finger CCHC domain-containing protein 4 OS=Homo sapiens GN=ZCCHC4 PE=1 SV=3	ZCCHC4
7741.3	7526.5	7655.2	8504.9	8099	8267.7	Q9UJA5	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Homo sapiens GN=TRMT6 PE=1 SV=1	TRMT6
2811	2770.3	2894.5	3088.5	2886.6	2972	Q9BX95	Sphingosine-1-phosphate phosphatase 1 OS=Homo sapiens GN=SGPP1 PE=1 SV=2	SGPP1
6229.2	6193.5	6423.9	6844.2	6637	6685.6	Q9BTX1	Nucleoporin NDC1 OS=Homo sapiens GN=NDC1 PE=1 SV=2	NDC1
3377.1	3398.9	3492.7	3710.7	3498.5	3582.3	Q13247	Serine/arginine-rich splicing factor 6 OS=Homo sapiens GN=SRSF6 PE=1 SV=2	SRSF6
1091.8	1071.3	1135	1199.7	1142.8	1140.7	O14893	Gem-associated protein 2 OS=Homo sapiens GN=GEMIN2 PE=1 SV=1	GEMIN2
75.9	74.6	76.5	83.4	76.2	84.6	H7C4S4	Fragile X mental retardation syndrome-related protein 1 (Fragment) OS=Homo sapiens GN=FXR1 PE=1 SV=3	FXR1
273.1	300.2	292.2	300.1	273.1	297	Q99828-2	Isoform 2 of Calcium and integrin-binding protein 1 OS=Homo sapiens GN=CIB1	CIB1
912.3	907.8	951.5	1002.6	999.8	1027.6	Q9UKK6	NTF2-related export protein 1 OS=Homo sapiens GN=NXT1 PE=1 SV=1	NXT1
6347.8	6250.1	6196.2	6975.8	6824.6	6914.4	Q6DKI1	60S ribosomal protein L7-like 1 OS=Homo sapiens GN=RPL7L1 PE=1 SV=1	RPL7L1
1204.7	1196.6	1268.7	1323.9	1242.2	1255.7	Q6UXH1-5	Isoform 5 of Cysteine-rich with EGF-like domain protein 2 OS=Homo sapiens GN=CRELD2	CRELD2
675.6	653.5	723.6	742.6	673.8	732.9	Q16254	Transcription factor E2F4 OS=Homo sapiens GN=E2F4 PE=1 SV=2	E2F4
6338.9	6323.5	6416.1	6967.2	6703.5	6613.1	O75027-2	"Isoform 2 of ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens GN=ABCB7"	ABCB7
231.8	247.1	230.7	254.8	272.8	257.8	O75170	Serine/threonine-protein phosphatase 6 regulatory subunit 2 OS=Homo sapiens GN=PPP6R2 PE=1 SV=2	PPP6R2
514.9	528.2	523.9	566	563.8	538.4	O94762	ATP-dependent DNA helicase Q5 OS=Homo sapiens GN=RECQL5 PE=1 SV=2	RECQL5
416.7	425.5	429.3	458	416.8	427.1	Q16760	Diacylglycerol kinase delta OS=Homo sapiens GN=DGKD PE=1 SV=4	DGKD
2423.5	2351.8	2498.6	2664	2607.8	2611.6	P50750-2	Isoform 2 of Cyclin-dependent kinase 9 OS=Homo sapiens GN=CDK9	CDK9
