"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Contaminant"	"Marked as"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (F1, 126) / (F1, 128C)"	"Abundance Ratio: (F1, 127N) / (F1, 129C)"	"Abundance Ratio: (F1, 127C) / (F1, 130N)"	"Abundance Ratio: (F1, 128N) / (F1, 130C)"	"Abundance Ratio: (F1, 129N) / (F1, 131)"	"Abundances (Normalized): F1: 126, Sample, A2, n/a"	"Abundances (Normalized): F1: 127N, Sample, A3, n/a"	"Abundances (Normalized): F1: 127C, Sample, A4, n/a"	"Abundances (Normalized): F1: 128N, Sample, A5, n/a"	"Abundances (Normalized): F1: 128C, Sample, n/a, P1"	"Abundances (Normalized): F1: 129N, Sample, A6, n/a"	"Abundances (Normalized): F1: 129C, Sample, n/a, P2"	"Abundances (Normalized): F1: 130N, Sample, n/a, P4"	"Abundances (Normalized): F1: 130C, Sample, n/a, P5"	"Abundances (Normalized): F1: 131, Sample, n/a, P6"	"Abundance: F1: 126, Sample, A2, n/a"	"Abundance: F1: 127N, Sample, A3, n/a"	"Abundance: F1: 127C, Sample, A4, n/a"	"Abundance: F1: 128N, Sample, A5, n/a"	"Abundance: F1: 128C, Sample, n/a, P1"	"Abundance: F1: 129N, Sample, A6, n/a"	"Abundance: F1: 129C, Sample, n/a, P2"	"Abundance: F1: 130N, Sample, n/a, P4"	"Abundance: F1: 130C, Sample, n/a, P5"	"Abundance: F1: 131, Sample, n/a, P6"	"Found in Sample: [S1] F1: 126, Sample, A2, n/a"	"Found in Sample: [S2] F1: 127N, Sample, A3, n/a"	"Found in Sample: [S3] F1: 127C, Sample, A4, n/a"	"Found in Sample: [S4] F1: 128N, Sample, A5, n/a"	"Found in Sample: [S5] F1: 128C, Sample, n/a, P1"	"Found in Sample: [S6] F1: 129N, Sample, A6, n/a"	"Found in Sample: [S7] F1: 129C, Sample, n/a, P2"	"Found in Sample: [S8] F1: 130N, Sample, n/a, P4"	"Found in Sample: [S9] F1: 130C, Sample, n/a, P5"	"Found in Sample: [S10] F1: 131, Sample, n/a, P6"	"Modifications"
"False"	"High"	"IsMasterProtein"	"Q9NRD5"	"PRKCA-binding protein OS=Homo sapiens GN=PICK1 PE=1 SV=2"	"0.000"	"False"	"Human"	"9.703"	"8"	"3"	"3"	"3"	"1"	"415"	"46.6"	"5.30"	"7.66"	"3"	"0"	"1.159"	"1.991"	"1.277"	"1.621"	"4.369"	"106.6"	"398.9"	"112.9"	"147.0"	"91.9"	"381.3"	"200.4"	"88.4"	"90.6"	"87.3"	"106.6"	"332.7"	"100.4"	"128.9"	"62.2"	"296.8"	"163.0"	"74.2"	"83.9"	"75.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P18065"	"Insulin-like growth factor-binding protein 2 OS=Homo sapiens GN=IGFBP2 PE=1 SV=2"	"0.000"	"False"	"Human"	"9.700"	"11"	"3"	"3"	"3"	"1"	"325"	"34.8"	"7.50"	"6.11"	"3"	"0"	"0.882"	"0.945"	"2.570"	"1.316"	"1.740"	"97.7"	"145.5"	"266.9"	"151.5"	"110.8"	"158.0"	"154.0"	"103.9"	"115.1"	"90.8"	"97.7"	"121.4"	"237.3"	"132.9"	"75.0"	"122.9"	"125.3"	"87.1"	"106.5"	"78.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q5R363"	"SRSF protein kinase 1 OS=Homo sapiens GN=SRPK1 PE=1 SV=2"	"0.000"	"False"	"Human"	"9.698"	"5"	"4"	"7"	"3"	"1"	"826"	"92.3"	"7.71"	"3.78"	"4"	"0"	"0.866"	"1.705"	"0.523"	"1.055"	"0.767"	"201.1"	"155.9"	"211.3"	"274.3"	"232.1"	"212.2"	"91.4"	"403.7"	"260.1"	"276.6"	"201.1"	"130.0"	"187.9"	"240.6"	"157.0"	"165.2"	"74.4"	"338.6"	"240.6"	"239.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q6GYQ0-2"	"Isoform 2 of Ral GTPase-activating protein subunit alpha-1 OS=Homo sapiens GN=RALGAPA1"	"0.000"	"False"	"Human"	"9.694"	"2"	"3"	"5"	"2"	"1"	"2083"	"234.6"	"6.27"	"11.86"	"3"	"1"	"0.897"	"1.740"	"0.742"	"1.071"	"1.204"	"139.6"	"207.8"	"113.0"	"152.7"	"155.6"	"171.9"	"119.4"	"152.3"	"142.5"	"142.9"	"139.6"	"173.4"	"100.4"	"134.0"	"105.3"	"133.8"	"97.2"	"127.8"	"131.8"	"123.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9BYT8"	"Neurolysin, mitochondrial OS=Homo sapiens GN=NLN PE=1 SV=1"	"0.000"	"False"	"Human"	"9.685"	"5"	"3"	"5"	"3"	"1"	"704"	"80.6"	"6.64"	"13.95"	"3"	"0"	"1.335"	"0.624"	"1.001"	"1.133"	"0.967"	"412.7"	"278.2"	"305.2"	"337.4"	"309.2"	"282.4"	"445.8"	"304.9"	"297.7"	"292.1"	"412.7"	"232.0"	"271.3"	"296.0"	"209.2"	"219.7"	"362.6"	"255.8"	"275.4"	"252.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q96AA3"	"Protein RFT1 homolog OS=Homo sapiens GN=RFT1 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.676"	"6"	"4"	"5"	"4"	"1"	"541"	"60.3"	"8.85"	"12.15"	"4"	"0"	"1.107"	"0.649"	"1.023"	"1.212"	"0.885"	"380.0"	"287.5"	"378.9"	"499.7"	"343.1"	"399.2"	"443.2"	"370.2"	"412.4"	"451.0"	"380.0"	"239.8"	"336.9"	"438.4"	"232.2"	"310.7"	"360.5"	"310.5"	"381.4"	"390.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q8N5Y8-3"	"Isoform 3 of Mono [ADP-ribose] polymerase PARP16 OS=Homo sapiens GN=PARP16"	"0.000"	"False"	"Human"	"9.674"	"12"	"2"	"5"	"2"	"1"	"323"	"36.4"	"9.06"	"6.68"	"2"	"0"	"0.856"	"1.110"	"0.987"	"1.076"	"1.024"	"100.5"	"101.6"	"83.6"	"101.0"	"117.3"	"89.2"	"91.5"	"84.7"	"93.8"	"87.1"	"100.5"	"84.7"	"74.3"	"88.6"	"79.4"	"69.4"	"74.4"	"71.0"	"86.8"	"75.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q86TM6"	"E3 ubiquitin-protein ligase synoviolin OS=Homo sapiens GN=SYVN1 PE=1 SV=2"	"0.000"	"False"	"Human"	"9.674"	"3"	"2"	"6"	"2"	"1"	"617"	"67.6"	"6.95"	"14.28"	"2"	"0"	"0.722"	"1.212"	"0.908"	"1.428"	"1.320"	"193.2"	"245.8"	"192.9"	"270.2"	"267.4"	"247.4"	"202.8"	"212.6"	"189.2"	"187.4"	"193.2"	"205.0"	"171.5"	"237.1"	"180.9"	"192.5"	"165.0"	"178.3"	"175.0"	"162.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q96AM1"	"Mas-related G-protein coupled receptor member F OS=Homo sapiens GN=MRGPRF PE=2 SV=1"	"0.000"	"False"	"Human"	"9.649"	"4"	"1"	"5"	"1"	"1"	"343"	"38.1"	"8.56"	"14.50"	"1"	"0"	"0.865"	"0.663"	"1.323"	"1.744"	"1.576"	"134.0"	"152.0"	"155.8"	"227.4"	"154.9"	"161.7"	"229.2"	"117.8"	"130.4"	"102.6"	"134.0"	"126.8"	"138.5"	"199.5"	"104.8"	"125.8"	"186.4"	"98.8"	"120.7"	"88.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9HAV4"	"Exportin-5 OS=Homo sapiens GN=XPO5 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.629"	"4"	"3"	"4"	"3"	"1"	"1204"	"136.2"	"5.80"	"10.06"	"3"	"0"	"1.377"	"0.960"	"1.309"	"1.098"	"1.047"	"26.7"	"30.8"	"28.4"	"23.9"	"19.4"	"27.3"	"32.1"	"21.7"	"21.8"	"26.1"	"26.7"	"25.7"	"25.3"	"21.0"	"13.1"	"21.3"	"26.1"	"18.2"	"20.2"	"22.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q96GX9"	"Methylthioribulose-1-phosphate dehydratase OS=Homo sapiens GN=APIP PE=1 SV=1"	"0.000"	"False"	"Human"	"9.629"	"8"	"2"	"3"	"2"	"1"	"242"	"27.1"	"7.12"	"7.76"	"2"	"0"	"1.208"	"0.856"	"1.021"	"2.125"	"2.348"	"93.6"	"129.7"	"108.8"	"121.8"	"77.5"	"191.2"	"151.5"	"106.6"	"57.3"	"81.4"	"93.6"	"108.2"	"96.8"	"106.8"	"52.4"	"148.8"	"123.2"	"89.4"	"53.0"	"70.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9NT62"	"Ubiquitin-like-conjugating enzyme ATG3 OS=Homo sapiens GN=ATG3 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.627"	"11"	"3"	"3"	"3"	"1"	"314"	"35.8"	"4.74"	"7.82"	"3"	"0"	"1.095"	"1.124"	"1.025"	"1.269"	"1.097"	"210.9"	"282.6"	"232.1"	"260.6"	"192.6"	"236.9"	"251.4"	"226.4"	"205.4"	"215.8"	"210.9"	"235.7"	"206.4"	"228.6"	"130.3"	"184.3"	"204.5"	"189.9"	"190.0"	"186.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9NWS8"	"Required for meiotic nuclear division protein 1 homolog OS=Homo sapiens GN=RMND1 PE=1 SV=2"	"0.000"	"False"	"Human"	"9.626"	"6"	"3"	"5"	"3"	"1"	"449"	"51.6"	"8.69"	"8.49"	"3"	"0"	"0.851"	"1.102"	"0.801"	"0.986"	"0.847"	"216.0"	"265.1"	"201.2"	"336.3"	"253.8"	"232.0"	"240.5"	"251.1"	"341.0"	"273.9"	"216.0"	"221.1"	"178.9"	"295.0"	"171.7"	"180.6"	"195.7"	"210.6"	"315.4"	"237.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9BXC9"	"Bardet-Biedl syndrome 2 protein OS=Homo sapiens GN=BBS2 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.620"	"4"	"3"	"3"	"3"	"1"	"721"	"79.8"	"6.15"	"7.23"	"3"	"0"	"0.800"	"0.729"	"0.979"	"0.993"	"1.764"	"104.6"	"204.0"	"100.7"	"119.7"	"130.8"	"163.0"	"279.7"	"102.9"	"120.6"	"92.4"	"104.6"	"170.2"	"89.5"	"105.0"	"88.5"	"126.8"	"227.5"	"86.3"	"111.5"	"79.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q7Z4G4"	"tRNA (guanine(10)-N2)-methyltransferase homolog OS=Homo sapiens GN=TRMT11 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.617"	"6"	"2"	"3"	"2"	"1"	"463"	"53.4"	"7.78"	"7.46"	"2"	"0"	"0.726"	"1.247"	"0.636"	"1.281"	"0.898"	"23.2"	"38.3"	"20.7"	"33.0"	"32.0"	"24.2"	"30.8"	"32.5"	"25.7"	"26.9"	"23.2"	"32.0"	"18.4"	"28.9"	"21.6"	"18.8"	"25.0"	"27.3"	"23.8"	"23.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"J3QTA2"	"BAG family molecular chaperone regulator 1 OS=Homo sapiens GN=BAG1 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.604"	"10"	"3"	"8"	"3"	"1"	"345"	"38.7"	"7.81"	"8.98"	"3"	"0"	"0.745"	"1.113"	"0.846"	"0.885"	"0.799"	"172.5"	"206.9"	"167.9"	"204.6"	"231.4"	"184.8"	"185.9"	"198.5"	"231.2"	"231.4"	"172.5"	"172.6"	"149.3"	"179.5"	"156.6"	"143.8"	"151.2"	"166.5"	"213.9"	"200.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q15007"	"Pre-mRNA-splicing regulator WTAP OS=Homo sapiens GN=WTAP PE=1 SV=2"	"0.000"	"False"	"Human"	"9.603"	"9"	"3"	"4"	"3"	"1"	"396"	"44.2"	"5.19"	"10.35"	"3"	"0"	"1.284"	"1.044"	"0.941"	"0.792"	"1.163"	"84.0"	"87.1"	"69.7"	"59.1"	"65.4"	"77.0"	"83.4"	"74.0"	"74.7"	"66.2"	"84.0"	"72.7"	"62.0"	"51.8"	"44.3"	"59.9"	"67.9"	"62.1"	"69.1"	"57.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q5T0W9"	"Protein FAM83B OS=Homo sapiens GN=FAM83B PE=1 SV=1"	"0.000"	"False"	"Human"	"9.595"	"3"	"3"	"4"	"3"	"1"	"1011"	"114.7"	"8.97"	"2.63"	"3"	"0"	"0.964"	"1.040"	"0.526"	"0.458"	"0.747"	"70.6"	"68.5"	"52.3"	"48.8"	"73.2"	"62.0"	"65.8"	"99.4"	"106.7"	"83.1"	"70.6"	"57.1"	"46.5"	"42.9"	"49.5"	"48.3"	"53.6"	"83.4"	"98.7"	"71.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q15125"	"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase OS=Homo sapiens GN=EBP PE=1 SV=3"	"0.000"	"False"	"Human"	"9.582"	"10"	"2"	"7"	"2"	"1"	"230"	"26.3"	"7.90"	"18.26"	"2"	"0"	"0.880"	"1.889"	"1.524"	"0.856"	"1.106"	"467.4"	"532.7"	"498.3"	"403.5"	"530.9"	"557.6"	"282.1"	"326.9"	"471.4"	"504.2"	"467.4"	"444.4"	"443.0"	"354.0"	"359.2"	"433.9"	"229.5"	"274.2"	"436.1"	"436.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q06546"	"GA-binding protein alpha chain OS=Homo sapiens GN=GABPA PE=1 SV=1"	"0.000"	"False"	"Human"	"9.575"	"5"	"2"	"4"	"2"	"1"	"454"	"51.3"	"4.97"	"7.08"	"2"	"0"	"0.974"	"1.138"	"1.081"	"1.442"	"1.110"	"139.5"	"153.1"	"119.6"	"142.9"	"143.2"	"111.2"	"134.6"	"110.6"	"99.1"	"100.2"	"139.5"	"127.7"	"106.3"	"125.4"	"96.9"	"86.6"	"109.5"	"92.8"	"91.7"	"86.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"A0A087WY08"	"Thrombospondin type-1 domain-containing protein 7A OS=Homo sapiens GN=THSD7A PE=4 SV=1"	"0.000"	"False"	"Human"	"9.574"	"2"	"3"	"4"	"3"	"1"	"1657"	"185.3"	"7.43"	"9.79"	"3"	"0"	"0.893"	"2.200"	"0.809"	"1.185"	"2.543"	"82.3"	"230.8"	"54.5"	"114.4"	"92.2"	"201.3"	"104.9"	"67.3"	"96.6"	"79.2"	"82.3"	"192.5"	"48.4"	"100.4"	"62.4"	"156.7"	"85.3"	"56.4"	"89.3"	"68.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q8TDL5"	"BPI fold-containing family B member 1 OS=Homo sapiens GN=BPIFB1 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.571"	"7"	"3"	"3"	"2"	"1"	"484"	"52.4"	"7.23"	"2.32"	"3"	"0"	"1.584"	"1.741"	"1.407"	"1.455"	"2.083"	"63.0"	"74.0"	"58.0"	"115.0"	"39.8"	"88.5"	"42.5"	"41.2"	"79.1"	"42.5"	"63.0"	"61.7"	"51.5"	"100.9"	"26.9"	"68.9"	"34.6"	"34.6"	"73.2"	"36.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P03973"	"Antileukoproteinase OS=Homo sapiens GN=SLPI PE=1 SV=2"	"0.000"	"False"	"Human"	"9.566"	"25"	"4"	"5"	"4"	"1"	"132"	"14.3"	"8.75"	"10.45"	"4"	"0"	"0.817"	"4.272"	"2.185"	"2.495"	"1.715"	"539.6"	"1311.9"	"1016.5"	"1380.9"	"660.2"	"966.5"	"307.1"	"465.2"	"553.5"	"563.6"	"539.6"	"1094.2"	"903.8"	"1211.4"	"446.7"	"752.2"	"249.8"	"390.2"	"512.0"	"487.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q8IW52"	"SLIT and NTRK-like protein 4 OS=Homo sapiens GN=SLITRK4 PE=2 SV=1"	"0.000"	"False"	"Human"	"9.564"	"4"	"3"	"5"	"3"	"1"	"837"	"94.3"	"7.80"	"4.40"	"3"	"0"	"0.234"	"0.710"	"0.900"	"0.576"	"0.400"	"42.6"	"47.8"	"57.5"	"56.6"	"181.8"	"40.1"	"67.4"	"63.8"	"98.2"	"100.3"	"42.6"	"39.9"	"51.1"	"49.6"	"123.0"	"31.2"	"54.9"	"53.6"	"90.8"	"86.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q6PD62"	"RNA polymerase-associated protein CTR9 homolog OS=Homo sapiens GN=CTR9 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.550"	"4"	"3"	"5"	"3"	"1"	"1173"	"133.4"	"6.77"	"2.11"	"3"	"0"	"1.242"	"1.073"	"0.743"	"1.378"	"1.070"	"21.3"	"30.6"	"22.0"	"18.4"	"17.2"	"22.2"	"28.5"	"29.6"	"13.4"	"20.7"	"21.3"	"25.5"	"19.5"	"16.1"	"11.6"	"17.3"	"23.2"	"24.8"	"12.3"	"17.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q8NHP6"	"Motile sperm domain-containing protein 2 OS=Homo sapiens GN=MOSPD2 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.541"	"9"	"5"	"5"	"5"	"1"	"518"	"59.7"	"5.96"	"8.10"	"5"	"0"	"1.039"	"0.741"	"0.902"	"1.046"	"0.711"	"336.3"	"297.4"	"312.2"	"437.2"	"323.7"	"328.5"	"401.6"	"346.1"	"418.0"	"461.9"	"336.3"	"248.1"	"277.6"	"383.5"	"219.0"	"255.6"	"326.7"	"290.3"	"386.6"	"399.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q8IU89"	"Ceramide synthase 3 OS=Homo sapiens GN=CERS3 PE=1 SV=2"	"0.000"	"False"	"Human"	"9.531"	"3"	"1"	"3"	"1"	"1"	"383"	"46.3"	"7.75"	"8.26"	"1"	"0"	"0.493"	"0.786"	"0.563"	"0.438"	"0.366"	"110.6"	"105.6"	"90.3"	"110.6"	"224.3"	"107.3"	"134.4"	"160.4"	"252.5"	"293.5"	"110.6"	"88.1"	"80.3"	"97.1"	"151.8"	"83.5"	"109.4"	"134.6"	"233.6"	"253.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P35240"	"Merlin OS=Homo sapiens GN=NF2 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.530"	"7"	"4"	"6"	"4"	"1"	"595"	"69.6"	"6.47"	"6.39"	"4"	"0"	"0.684"	"0.996"	"0.828"	"0.749"	"0.788"	"168.8"	"157.8"	"151.0"	"159.7"	"246.7"	"148.4"	"158.5"	"182.3"	"213.2"	"188.4"	"168.8"	"131.6"	"134.2"	"140.1"	"166.9"	"115.5"	"129.0"	"152.9"	"197.2"	"163.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"M9MML0"	"Low affinity immunoglobulin gamma Fc region receptor III-A OS=Homo sapiens GN=FCGR3A PE=4 SV=1"	"0.000"	"False"	"Human"	"9.517"	"10"	"3"	"6"	"2"	"1"	"290"	"32.7"	"8.10"	"11.22"	"3"	"0"	"0.659"	"1.134"	"0.663"	"1.760"	"0.383"	"311.8"	"534.5"	"297.2"	"1036.3"	"472.9"	"383.9"	"471.2"	"448.1"	"588.7"	"1002.6"	"311.8"	"445.8"	"264.2"	"909.1"	"320.0"	"298.8"	"383.3"	"375.9"	"544.6"	"867.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"F5H6S0"	"Keratin-associated protein 2-2 OS=Homo sapiens GN=KRTAP2-2 PE=4 SV=1"	"0.000"	"True"	"Human"	"9.517"	"26"	"2"	"4"	"2"	"1"	"129"	"13.5"	"7.80"	"8.93"	"2"	"0"	"4.371"	"1.679"	"74.375"	"2.459"	"2.212"	"126.6"	"44.5"	"891.5"	"34.0"	"29.0"	"28.3"	"26.5"	"12.0"	"13.8"	"12.8"	"126.6"	"37.1"	"792.6"	"29.9"	"19.6"	"22.0"	"21.5"	"10.1"	"12.8"	"11.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P08842"	"Steryl-sulfatase OS=Homo sapiens GN=STS PE=1 SV=2"	"0.000"	"False"	"Human"	"9.512"	"5"	"3"	"3"	"3"	"1"	"583"	"65.5"	"7.66"	"8.52"	"3"	"0"	"1.235"	"0.926"	"0.942"	"1.233"	"0.594"	"89.9"	"41.3"	"92.8"	"71.9"	"72.7"	"37.9"	"44.6"	"98.5"	"58.3"	"63.7"	"89.9"	"34.5"	"82.5"	"63.0"	"49.2"	"29.5"	"36.3"	"82.6"	"53.9"	"55.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P04921"	"Glycophorin-C OS=Homo sapiens GN=GYPC PE=1 SV=1"	"0.000"	"False"	"Human"	"9.508"	"27"	"2"	"3"	"1"	"1"	"128"	"13.8"	"4.84"	"7.39"	"2"	"0"	"0.716"	"1.656"	"0.865"	"0.901"	"1.118"	"30.2"	"51.1"	"33.8"	"38.5"	"42.1"	"40.2"	"30.9"	"39.0"	"42.8"	"36.0"	"30.2"	"42.7"	"30.0"	"33.8"	"28.5"	"31.3"	"25.1"	"32.8"	"39.6"	"31.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9HA82"	"Ceramide synthase 4 OS=Homo sapiens GN=CERS4 PE=1 SV=2"	"0.000"	"False"	"Human"	"9.507"	"5"	"2"	"2"	"2"	"1"	"394"	"46.4"	"9.07"	"7.53"	"2"	"0"	"1.800"	"1.053"	"0.844"	"1.121"	"1.643"	"650.7"	"485.9"	"594.3"	"508.7"	"361.5"	"804.4"	"461.4"	"703.9"	"453.7"	"489.5"	"650.7"	"405.3"	"528.3"	"446.3"	"244.6"	"626.0"	"375.4"	"590.4"	"419.7"	"423.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9Y4X1-2"	"Isoform 2 of UDP-glucuronosyltransferase 2A1 OS=Homo sapiens GN=UGT2A1"	"0.000"	"False"	"Human"	"9.482"	"5"	"2"	"3"	"2"	"1"	"536"	"60.7"	"8.79"	"5.06"	"2"	"0"	"2.172"	"5.812"	"1.837"	"0.993"	"13.555"	"8.7"	"40.8"	"13.0"	"11.7"	"4.0"	"198.3"	"7.0"	"7.1"	"11.7"	"14.6"	"8.7"	"34.1"	"11.6"	"10.2"	"2.7"	"154.3"	"5.7"	"5.9"	"10.9"	"12.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q587I9"	"Vesicle transport protein SFT2C OS=Homo sapiens GN=SFT2D3 PE=2 SV=1"	"0.000"	"False"	"Human"	"9.469"	"15"	"2"	"7"	"2"	"1"	"215"	"21.8"	"9.89"	"18.38"	"2"	"0"	"1.009"	"1.281"	"1.227"	"1.231"	"1.781"	"224.1"	"312.5"	"199.9"	"226.5"	"222.2"	"332.8"	"244.0"	"163.0"	"184.0"	"186.9"	"224.1"	"260.7"	"177.8"	"198.7"	"150.4"	"259.0"	"198.5"	"136.7"	"170.2"	"161.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9H0N5"	"Pterin-4-alpha-carbinolamine dehydratase 2 OS=Homo sapiens GN=PCBD2 PE=1 SV=4"	"0.000"	"False"	"Human"	"9.459"	"19"	"3"	"5"	"2"	"1"	"130"	"14.4"	"9.11"	"13.37"	"3"	"1"	"0.907"	"1.026"	"0.759"	"0.937"	"0.975"	"482.8"	"456.1"	"321.2"	"464.2"	"532.5"	"538.3"	"444.6"	"423.3"	"495.6"	"552.0"	"482.8"	"380.5"	"285.5"	"407.2"	"360.3"	"418.9"	"361.6"	"355.1"	"458.4"	"477.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q8WV41"	"Sorting nexin-33 OS=Homo sapiens GN=SNX33 PE=1 SV=1"	"0.000"	"False"	"Human"	"9.455"	"7"	"3"	"3"	"3"	"1"	"574"	"65.2"	"6.79"	"8.75"	"3"	"0"	"1.267"	"1.109"	"0.844"	"1.180"	"1.432"	"93.2"	"130.3"	"84.8"	"111.0"	"73.6"	"143.0"	"117.5"	"100.5"	"94.1"	"99.9"	"93.2"	"108.7"	"75.4"	"97.3"	"49.8"	"111.3"	"95.6"	"84.3"	"87.0"	"86.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
